Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
AN,Cook,127,46.41,21551,46.30,Left-hand bat,3.0,7.00,18.0,2.33,-,
AD,Hales,5,24.66,555,40.00,Right-hand bat,3.0,-,-,0.66,rm,
NRD,Compton,14,30.16,2032,35.62,Right-hand bat,-,-,-,-,rob,
JE,Root,40,54.06,6370,53.46,Right-hand bat,206.3,51.08,103.2,2.96,rob,
JM,Vince,1,9.00,27,33.33,Right-hand bat,1.0,-,-,10.00,rm,
BA,Stokes,24,33.21,1964,71.02,Left-hand bat,624.0,37.84,64.5,3.51,rfm,
JM,Bairstow,25,35.36,2448,54.90,Right-hand bat,-,-,-,-,rm,
MM,Ali,24,27.11,2012,47.16,Left-hand bat,690.0,39.18,63.6,3.69,rob,
SCJ,Broad,92,22.71,3855,66.58,Left-hand bat,3170.3,28.47,56.2,3.03,rfm,
ST,Finn,30,11.50,704,29.40,Right-hand bat,908.3,28.00,46.9,3.57,rfm,
JM,Anderson,114,10.33,2570,40.19,Left-hand bat,4222.4,28.62,57.1,3.00,rfm,
FDM,Karunaratne,26,33.93,3291,49.49,Left-hand bat,2.0,-,-,2.50,rm,
JK,Silva,25,31.06,3534,40.43,Right-hand bat,-,-,-,-,-,
BKG,Mendis,4,29.50,464,50.86,Right-hand bat,-,-,-,-,-,
LD,Chandimal,26,44.23,3271,56.80,Right-hand bat,-,-,-,-,rob,
AD,Mathews,57,49.43,8154,49.71,Right-hand bat,546.0,50.60,109.2,2.78,rm,
HDRL,Thirimanne,24,24.56,2550,39.49,Left-hand bat,14.0,-,-,3.64,rmf,
MD,Shanaka,1,2.00,17,23.52,Right-hand bat,13.0,15.33,26.0,3.53,rm,
HMRKB,Herath,68,13.34,2157,48.86,Left-hand bat,3198.5,29.75,64.1,2.78,lo,
PVD,Chameera,5,5.25,146,28.76,Right-hand bat,143.5,27.28,41.0,3.98,rf,
RMS,Eranga,17,15.75,435,43.44,Right-hand bat,580.5,35.50,65.7,3.24,rfm,
N,Pradeep,18,3.75,227,33.03,Right-hand bat,549.3,46.72,76.6,3.65,rfm,
