Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
AN,Cook,138,46.72,23300,46.92,Left-hand bat,3.0,7.00,18.0,2.33,-,
H,Hameed,3,43.80,640,34.21,Right-hand bat,-,-,-,-,rls,
JE,Root,51,53.03,8033,54.79,Right-hand bat,225.5,52.15,104.2,3.00,rob,
MM,Ali,35,33.07,3332,50.63,Left-hand bat,1017.0,39.72,64.2,3.71,rob,
JM,Bairstow,36,42.18,4201,55.22,Right-hand bat,-,-,-,-,rm,
BA,Stokes,30,35.07,2772,65.80,Left-hand bat,769.1,33.52,59.1,3.39,rfm,
JC,Buttler,16,30.04,1191,58.01,Right-hand bat,-,-,-,-,-,
CR,Woakes,16,32.22,1249,46.43,Right-hand bat,442.2,28.27,56.4,3.00,rfm,
AU,Rashid,8,18.91,640,35.46,Right-hand bat,338.5,38.81,61.6,3.78,rls,
GJ,Batty,9,14.90,580,25.68,Right-hand bat,285.4,60.93,114.2,3.19,rob,
JM,Anderson,121,10.29,2646,41.23,Left-hand bat,4453.2,28.36,57.2,2.97,rfm,
M,Vijay,45,39.15,6532,46.15,Right-hand bat,51.0,147.00,306.0,2.88,rob,
PA,Patel,21,33.00,1666,47.53,Left-hand bat,-,-,-,-,-,
CA,Pujara,41,49.89,6516,49.00,Right-hand bat,1.0,-,-,2.00,rls,
V,Kohli,51,48.28,7299,54.24,Right-hand bat,25.0,-,-,2.80,rm,
AM,Rahane,32,47.33,4286,53.00,Right-hand bat,-,-,-,-,rm,
KK,Nair,1,4.00,4,100.00,Right-hand bat,-,-,-,-,rob,
R,Ashwin,42,34.98,3145,55.61,Right-hand bat,1988.3,24.75,50.7,2.92,rob,
RA,Jadeja,23,25.73,1222,63.17,Left-hand bat,1046.0,24.69,66.0,2.24,lo,
J,Yadav,2,58.50,284,41.19,Right-hand bat,50.3,17.25,37.8,2.73,rob,
UT,Yadav,24,8.35,391,42.71,Right-hand bat,660.5,38.32,61.0,3.76,rf,
Mohammed,Shami,22,12.94,339,68.73,Right-hand bat,717.4,32.60,56.6,3.45,rf,
