Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
Tamim,Iqbal,36,36.70,4686,54.82,Left-hand bat,5.0,-,-,4.00,-,
Shamsur,Rahman,6,25.41,640,47.65,Right-hand bat,1.0,-,-,5.00,-,
Mominul,Haque,11,56.61,1862,54.72,Left-hand bat,45.1,167.00,271.0,3.69,lo,
Mahmudullah,,22,30.97,2369,52.30,Right-hand bat,472.2,47.35,83.3,3.40,rob,
Shakib,Al Hasan,36,38.14,4006,60.93,Left-hand bat,1475.5,30.94,63.7,2.91,lo,
Mushfiqur,Rahim,42,33.56,5335,45.92,Right-hand bat,-,-,-,-,-,
Shuvagata,Hom,3,15.83,202,47.02,Right-hand bat,48.0,140.00,288.0,2.91,rob,
Taijul,Islam,4,12.14,167,50.89,Left-hand bat,175.1,23.04,45.6,3.02,lo,
Shahadat,Hossain,37,10.01,1134,45.94,Right-hand bat,896.2,51.76,74.6,4.15,rmf,
Jubair,Hossain,2,8.00,41,19.51,Right-hand bat,45.0,42.50,67.5,3.77,rls,
Rubel,Hossain,21,7.14,403,37.22,Right-hand bat,587.0,78.79,121.4,3.89,rf,
Sikandar,Raza,3,30.00,365,49.31,Right-hand bat,21.0,66.00,126.0,3.14,rob,
BB,Chari,1,14.50,109,26.60,Right-hand bat,-,-,-,-,rob,
H,Masakadza,28,29.50,3748,42.50,Right-hand bat,133.0,27.09,72.5,2.24,rm,
BRM,Taylor,22,35.80,2851,51.49,Right-hand bat,7.0,-,-,5.42,rob,
CR,Ervine,6,25.60,584,43.83,Left-hand bat,-,-,-,-,rob,
E,Chigumbura,13,19.04,987,48.22,Right-hand bat,278.0,43.19,79.4,3.26,rfm,
RW,Chakabva,7,24.35,898,37.97,Right-hand bat,-,-,-,-,rob,
MN,Waller,9,23.29,857,46.20,Right-hand bat,53.0,22.00,53.0,2.49,rob,
TL,Chatara,7,6.83,180,45.55,Right-hand bat,241.1,29.25,72.3,2.42,rfm,
N,M'shangwe,1,0.00,10,0.00,Right-hand bat,66.4,41.80,80.0,3.13,rls,
T,Panyangara,8,17.54,339,56.93,Right-hand bat,282.1,26.37,62.7,2.52,rfm,
