Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
GC,Smith,11,66.60,1514,65.98,Left-hand bat,16.0,40.00,96.0,2.50,rob,
HH,Gibbs,46,45.13,6666,49.42,Right-hand bat,-,-,-,-,-,
G,Kirsten,90,42.60,14516,42.55,Left-hand bat,56.1,70.50,168.5,2.51,rob,
HH,Dippenaar,20,28.88,1867,41.77,Right-hand bat,-,-,-,-,rob,
JA,Rudolph,3,103.66,566,54.94,Left-hand bat,-,-,-,-,rls,
MV,Boucher,61,30.68,4162,50.86,Right-hand bat,-,-,-,-,rm,
SM,Pollock,71,33.87,4997,50.17,Right-hand bat,2592.4,20.52,54.2,2.27,rfm,
ME,Trescothick,34,41.34,4684,51.19,Left-hand bat,20.0,52.00,120.0,2.60,rm,
MP,Vaughan,31,50.98,4885,52.18,Right-hand bat,98.0,67.20,117.6,3.42,rob,
MA,Butcher,53,34.04,7434,42.58,Left-hand bat,141.1,33.60,56.4,3.57,rm,
N,Hussain,84,36.76,12228,40.29,Right-hand bat,5.0,-,-,3.00,rls,
A,McGrath,3,61.33,373,49.32,Right-hand bat,6.0,5.33,12.0,2.66,rm,
AJ,Stewart,129,40.18,17072,48.72,Right-hand bat,3.2,-,-,3.90,rm,
A,Flintoff,22,20.08,1004,68.02,Right-hand bat,568.5,50.57,103.4,2.93,rfm,
AF,Giles,22,17.96,1077,43.36,Right-hand bat,913.3,38.80,89.8,2.59,lo,
D,Gough,57,12.22,1897,42.54,Right-hand bat,1942.1,27.84,50.8,3.28,rfm,
SJ,Harmison,8,6.10,143,42.65,Right-hand bat,273.2,34.44,65.6,3.15,rfm,
JM,Anderson,3,-,26,61.53,Left-hand bat,90.0,29.33,45.0,3.91,rfm,
RJ,Peterson,2,61.00,109,55.96,Left-hand bat,70.5,26.33,70.8,2.23,lo,
D,Pretorius,2,5.00,7,71.42,Right-hand bat,60.0,53.40,72.0,4.45,rf,
M,Ntini,32,8.10,321,50.46,Right-hand bat,980.4,28.75,56.5,3.04,rf,
CM,Willoughby,2,-,-,-,Left-hand bat,50.0,125.00,300.0,2.50,lfm,
