Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
AB,Barath,13,24.36,1253,48.60,Right-hand bat,1.0,-,-,4.00,rob,
KOA,Powell,7,21.21,707,42.00,Left-hand bat,-,-,-,-,-,
KA,Edwards,8,43.86,1410,46.66,Right-hand bat,4.0,-,-,4.75,rob,
DM,Bravo,17,47.89,2987,46.50,Left-hand bat,-,-,-,-,rm,
S,Chanderpaul,141,50.65,23986,42.66,Left-hand bat,290.0,98.11,193.3,3.04,rls,
MN,Samuels,38,30.32,4220,45.99,Right-hand bat,449.1,75.60,134.7,3.36,rob,
D,Ramdin,43,22.85,3197,47.88,Right-hand bat,-,-,-,-,-,
DJG,Sammy,25,19.46,1220,68.60,Right-hand bat,752.4,31.25,67.4,2.78,rm,
KAJ,Roach,18,9.29,717,31.10,Right-hand bat,590.4,28.61,52.1,3.29,rfm,
FH,Edwards,54,6.64,1392,28.16,Right-hand bat,1565.1,38.37,59.4,3.87,rf,
ST,Gabriel,1,6.50,27,48.14,Right-hand bat,26.3,21.50,39.7,3.24,rf,
AJ,Strauss,95,41.26,13696,49.11,Left-hand bat,-,-,-,-,lm,
AN,Cook,78,48.75,13018,48.31,Left-hand bat,1.0,-,-,1.00,-,
IJL,Trott,29,51.95,5030,47.51,Right-hand bat,64.0,82.66,128.0,3.87,rm,
KP,Pietersen,84,48.89,10679,62.73,Right-hand bat,187.3,150.60,225.0,4.01,rob,
IR,Bell,75,47.18,10080,52.43,Right-hand bat,18.0,76.00,108.0,4.22,rm,
JM,Bairstow,1,16.00,30,53.33,Right-hand bat,-,-,-,-,rm,
MJ,Prior,53,42.72,4255,65.26,Right-hand bat,-,-,-,-,-,
TT,Bresnan,12,35.88,701,46.07,Right-hand bat,429.3,26.88,58.5,2.75,rmf,
SCJ,Broad,46,27.98,2298,64.53,Left-hand bat,1593.2,30.12,60.5,2.98,rfm,
GP,Swann,42,22.20,1232,79.30,Right-hand bat,1756.4,28.11,56.9,2.96,rob,
JM,Anderson,69,11.82,1743,37.98,Left-hand bat,2499.2,30.30,57.4,3.16,rfm,
