Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
AJ,Strauss,38,42.26,5733,50.86,Left-hand bat,-,-,-,-,lm,
AN,Cook,16,46.25,2742,45.55,Left-hand bat,-,-,-,-,-,
MP,Vaughan,65,43.50,8941,52.54,Right-hand bat,156.0,89.50,156.0,3.44,rob,
KP,Pietersen,25,54.40,3666,66.77,Right-hand bat,43.0,201.00,258.0,4.67,rob,
PD,Collingwood,22,44.16,3763,43.42,Right-hand bat,86.5,149.50,260.5,3.44,rm,
IR,Bell,25,44.48,3423,50.68,Right-hand bat,18.0,76.00,108.0,4.22,rm,
MJ,Prior,2,111.00,236,94.06,Right-hand bat,-,-,-,-,-,
LE,Plunkett,8,12.55,289,39.10,Right-hand bat,228.2,37.09,62.2,3.57,rf,
CH,Gayle,66,38.58,7791,55.96,Left-hand bat,849.1,39.35,89.3,2.64,rob,
D,Ganga,43,27.45,5150,39.45,Right-hand bat,31.0,106.00,186.0,3.41,rob,
DS,Smith,18,24.93,1705,46.80,Left-hand bat,-,-,-,-,rob,
SC,Joseph,5,14.70,389,37.78,Right-hand bat,2.0,-,-,4.00,rob,
RS,Morton,8,23.25,575,48.52,Right-hand bat,11.0,-,-,4.54,-,
DJ,Bravo,21,33.62,2611,47.64,Right-hand bat,560.0,42.65,78.1,3.27,rm,
D,Ramdin,17,25.92,1418,45.69,Right-hand bat,-,-,-,-,-,
DBL,Powell,21,6.80,645,32.71,Right-hand bat,684.3,45.41,80.5,3.38,rfm,
JE,Taylor,12,10.20,278,55.03,Right-hand bat,347.4,38.78,63.2,3.68,rf,
CD,Collymore,28,7.45,558,29.39,Right-hand bat,995.1,31.86,67.8,2.81,rfm,
RR,Sarwan,67,38.76,9567,44.97,Right-hand bat,316.0,46.73,82.4,3.40,rls,
SJ,Harmison,52,11.32,1010,58.31,Right-hand bat,1875.4,30.77,57.7,3.19,rfm,
RJ,Sidebottom,2,4.00,23,17.39,Left-hand bat,47.0,18.75,35.2,3.19,lfm,
MS,Panesar,15,8.90,261,34.09,Left-hand bat,537.0,32.22,65.7,2.94,lo,
