Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
W,Jaffer,11,34.47,1593,45.44,Right-hand bat,11.0,9.00,33.0,1.63,rob,
V,Sehwag,46,51.86,5047,75.01,Right-hand bat,132.3,70.00,113.5,3.69,rob,
VVS,Laxman,74,42.86,9073,49.60,Right-hand bat,42.0,100.00,252.0,2.38,rob,
R,Dravid,101,57.76,20630,41.99,Right-hand bat,20.0,39.00,120.0,1.95,rob,
Yuvraj,Singh,16,37.52,1444,54.57,Left-hand bat,23.0,89.00,138.0,3.86,lo,
M,Kaif,10,28.56,1263,36.18,Right-hand bat,3.0,-,-,1.33,rob,
MS,Dhoni,10,37.28,661,78.97,Right-hand bat,1.0,-,-,13.00,rm,
A,Kumble,107,17.55,5017,38.13,Right-hand bat,5653.2,28.75,65.6,2.62,rls,
S,Sreesanth,3,59.00,115,51.30,Right-hand bat,108.5,34.18,59.3,3.45,rfm,
VRV,Singh,1,2.00,8,25.00,Right-hand bat,26.0,48.00,78.0,3.69,rmf,
MM,Patel,3,6.33,51,37.25,Right-hand bat,128.0,25.14,54.8,2.75,rmf,
CH,Gayle,58,39.84,7115,55.44,Left-hand bat,673.2,36.02,84.1,2.56,rob,
D,Ganga,35,24.03,3819,38.38,Right-hand bat,27.0,-,-,3.18,rob,
RR,Sarwan,60,39.69,9068,44.21,Right-hand bat,273.1,44.35,81.9,3.24,rls,
BC,Lara,125,52.61,18664,60.60,Left-hand bat,10.0,-,-,2.80,rls,
S,Chanderpaul,95,44.79,14769,42.76,Left-hand bat,260.0,96.12,195.0,2.95,rls,
DJ,Bravo,13,35.69,1779,46.14,Right-hand bat,338.0,33.65,63.3,3.18,rm,
D,Ramdin,9,23.06,799,43.30,Right-hand bat,-,-,-,-,-,
IDR,Bradshaw,4,15.00,257,29.18,Left-hand bat,144.1,57.50,108.1,3.19,lfm,
D,Mohammed,3,34.75,188,73.93,Left-hand bat,107.5,61.42,92.4,3.98,lc,
FH,Edwards,24,4.25,531,22.41,Right-hand bat,674.1,43.14,65.2,3.96,rf,
CD,Collymore,20,8.64,458,32.09,Right-hand bat,685.0,30.60,64.2,2.85,rfm,
