Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
DA,Warner,77,46.68,8686,74.16,Left-hand bat,57.0,67.25,85.5,4.71,rls,
MS,Harris,7,29.50,667,53.07,Left-hand bat,-,-,-,-,-,
UT,Khawaja,44,40.66,5711,50.55,Left-hand bat,2.0,-,-,2.50,rm,
M,Labuschagne,7,38.45,848,49.88,Right-hand bat,66.0,28.88,44.0,3.93,rls,
TM,Head,11,45.72,1649,49.90,Left-hand bat,13.0,-,-,4.00,rob,
MS,Wade,25,28.02,2109,49.17,Left-hand bat,2.0,-,-,3.50,rm,
TD,Paine,24,31.20,2451,43.28,Right-hand bat,-,-,-,-,rm,
JL,Pattinson,19,26.73,940,42.65,Left-hand bat,611.3,26.64,48.9,3.26,rfm,
PJ,Cummins,23,19.53,1482,39.54,Right-hand bat,849.4,21.48,45.9,2.80,rf,
NM,Lyon,89,11.88,2071,45.91,Right-hand bat,3799.5,32.22,63.8,3.02,rob,
JR,Hazlewood,46,12.77,896,44.19,Left-hand bat,1674.4,26.52,57.0,2.78,rfm,
RJ,Burns,10,27.70,1252,44.24,Left-hand bat,-,-,-,-,rm,
JJ,Roy,4,16.75,218,61.46,Right-hand bat,-,-,-,-,-,
JE,Root,84,48.20,12534,55.00,Right-hand bat,341.0,52.15,102.3,3.05,rob,
JL,Denly,6,24.33,667,43.77,Right-hand bat,22.0,-,-,4.36,rls,
BA,Stokes,55,35.86,5913,58.83,Left-hand bat,1305.4,32.22,58.0,3.33,rfm,
JM,Bairstow,67,35.83,7109,55.45,Right-hand bat,-,-,-,-,rm,
JC,Buttler,34,32.90,3067,57.93,Right-hand bat,-,-,-,-,-,
CR,Woakes,30,29.15,2270,50.08,Right-hand bat,862.2,30.85,59.4,3.11,rfm,
JC,Archer,2,11.33,61,55.73,Right-hand bat,75.1,13.53,34.6,2.34,rf,
SCJ,Broad,130,19.09,4841,64.69,Left-hand bat,4425.4,28.67,57.9,2.96,rfm,
MJ,Leach,7,19.50,352,44.31,Left-hand bat,235.1,25.04,56.4,2.66,lo,
