Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
S,Dhawan,25,41.53,2661,63.99,Left-hand bat,9.0,-,-,2.00,rob,
KL,Rahul,18,44.89,2209,56.90,Right-hand bat,-,-,-,-,-,
CA,Pujara,50,53.23,8465,48.42,Right-hand bat,1.0,-,-,2.00,rls,
V,Kohli,59,49.63,8231,56.08,Right-hand bat,25.0,-,-,2.80,rm,
AM,Rahane,39,48.13,5240,53.28,Right-hand bat,-,-,-,-,rm,
R,Ashwin,51,32.85,3597,55.71,Right-hand bat,2515.1,25.47,52.7,2.89,rob,
WP,Saha,27,33.21,2410,45.47,Right-hand bat,-,-,-,-,-,
HH,Pandya,2,35.00,69,101.44,Right-hand bat,25.0,21.66,50.0,2.60,rmf,
RA,Jadeja,32,29.89,1723,65.93,Left-hand bat,1566.4,23.60,60.6,2.33,lo,
Mohammed,Shami,24,14.10,377,74.80,Right-hand bat,756.4,32.17,56.0,3.44,rf,
UT,Yadav,33,9.43,485,44.74,Right-hand bat,916.5,36.23,59.7,3.63,rf,
FDM,Karunaratne,41,35.50,5605,48.77,Left-hand bat,10.0,36.00,60.0,3.60,rm,
WU,Tharanga,30,32.86,3176,54.84,Left-hand bat,-,-,-,-,-,
BKG,Mendis,19,36.56,2269,59.62,Right-hand bat,10.0,34.00,60.0,3.40,-,
LD,Chandimal,38,40.96,5002,52.41,Right-hand bat,-,-,-,-,rob,
AD,Mathews,68,45.46,9275,50.49,Right-hand bat,638.0,52.66,116.0,2.72,rm,
N,Dickwella,9,30.41,727,71.11,Left-hand bat,-,-,-,-,-,
DM,de Silva,10,38.21,1317,55.12,Right-hand bat,85.0,65.60,102.0,3.85,rob,
MDK,Perera,19,22.60,1317,51.48,Right-hand bat,847.1,32.95,62.7,3.15,rob,
HMRKB,Herath,83,14.79,2969,50.31,Left-hand bat,3910.5,28.25,60.3,2.81,lo,
PM,Pushpakumara,1,31.00,80,38.75,Right-hand bat,38.2,78.00,115.0,4.06,lo,
N,Pradeep,26,4.55,349,37.82,Right-hand bat,798.4,42.98,71.5,3.60,rfm,
