Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
WW,Hinds,15,31.92,1855,44.74,Left-hand bat,-,-,-,-,rm,
CH,Gayle,5,26.28,417,44.12,Left-hand bat,43.0,25.00,64.5,2.32,rob,
MN,Samuels,4,37.57,711,36.99,Right-hand bat,63.5,63.33,127.6,2.97,rob,
BC,Lara,76,48.25,10122,61.49,Left-hand bat,10.0,-,-,2.80,rls,
RR,Sarwan,9,30.42,1043,40.84,Right-hand bat,3.0,-,-,6.66,rls,
CL,Hooper,81,34.05,8374,50.83,Right-hand bat,1755.1,47.48,113.2,2.51,rob,
RD,Jacobs,27,24.56,2210,45.56,Left-hand bat,-,-,-,-,-,
NAM,McLean,18,12.96,707,51.34,Left-hand bat,515.0,42.36,75.3,3.37,rf,
D,Ramnarine,4,6.40,131,24.42,Left-hand bat,196.3,24.06,73.6,1.95,rls,
M,Dillon,12,7.90,384,43.22,Right-hand bat,395.4,32.65,59.3,3.30,rfm,
CA,Walsh,128,7.77,2028,45.21,Right-hand bat,4777.3,24.73,57.7,2.56,rf,
G,Kirsten,69,42.61,11662,40.55,Left-hand bat,54.1,67.50,162.5,2.49,rob,
HH,Gibbs,24,32.16,2776,42.86,Right-hand bat,-,-,-,-,-,
JH,Kallis,46,42.53,7493,36.90,Right-hand bat,923.5,29.65,72.9,2.43,rfm,
DJ,Cullinan,66,43.22,8280,49.58,Right-hand bat,20.0,35.50,60.0,3.55,rob,
ND,McKenzie,10,32.69,993,42.79,Right-hand bat,-,-,-,-,rm,
MV,Boucher,38,31.74,2746,49.70,Right-hand bat,-,-,-,-,rm,
L,Klusener,38,38.23,2632,61.01,Left-hand bat,919.5,37.04,82.3,2.69,rfm,
N,Boje,12,30.78,1007,42.80,Left-hand bat,372.2,25.47,65.7,2.32,lo,
SM,Pollock,52,28.83,3516,49.20,Right-hand bat,1878.1,20.44,53.1,2.30,rfm,
AA,Donald,66,11.32,1643,35.84,Right-hand bat,2402.1,21.57,45.9,2.81,rf,
M,Ntini,12,7.66,104,44.23,Right-hand bat,351.3,26.97,58.5,2.76,rf,
