Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
AJ,Strauss,23,44.40,3699,50.41,Left-hand bat,-,-,-,-,lm,
AN,Cook,2,61.00,461,39.69,Left-hand bat,-,-,-,-,-,
IR,Bell,13,42.19,1692,52.36,Right-hand bat,17.0,64.00,102.0,3.76,rm,
KP,Pietersen,10,44.42,1230,68.61,Right-hand bat,-,-,-,-,rob,
PD,Collingwood,7,42.00,1210,41.65,Right-hand bat,33.0,-,-,3.36,rm,
A,Flintoff,58,33.11,4490,66.36,Right-hand bat,1795.5,31.71,63.3,3.00,rfm,
GO,Jones,25,29.22,1792,57.08,Right-hand bat,-,-,-,-,-,
LE,Plunkett,2,2.50,80,12.50,Right-hand bat,39.4,61.33,79.3,4.63,rf,
MJ,Hoggard,50,8.14,1562,21.89,Right-hand bat,1720.0,29.37,53.1,3.31,rfm,
SJ,Harmison,41,10.72,714,60.08,Right-hand bat,1492.5,29.02,56.3,3.09,rfm,
MS,Panesar,2,4.50,49,18.36,Left-hand bat,88.0,61.00,132.0,2.77,lo,
W,Jaffer,9,28.82,1089,44.99,Right-hand bat,11.0,9.00,33.0,1.63,rob,
V,Sehwag,44,53.66,4921,75.24,Right-hand bat,109.3,139.66,219.0,3.82,rob,
R,Dravid,99,58.16,20065,42.32,Right-hand bat,20.0,39.00,120.0,1.95,rob,
SR,Tendulkar,131,55.79,,,Right-hand bat,555.0,51.16,90.0,3.41,-,
Yuvraj,Singh,14,39.82,1193,56.74,Left-hand bat,23.0,89.00,138.0,3.86,lo,
MS,Dhoni,8,36.50,453,80.57,Right-hand bat,1.0,-,-,13.00,rm,
IK,Pathan,23,29.03,1526,51.37,Left-hand bat,790.2,29.78,53.8,3.31,lmf,
A,Kumble,105,17.49,4874,38.03,Right-hand bat,5522.1,28.78,65.6,2.63,rls,
Harbhajan,Singh,54,15.87,1322,69.66,Right-hand bat,2405.5,30.24,65.0,2.79,rob,
PP,Chawla,1,1.00,9,11.11,Left-hand bat,14.1,53.00,85.0,3.74,rls,
MM,Patel,1,-,11,100.00,Right-hand bat,38.0,13.85,32.5,2.55,rmf,
