Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
CJL,Rogers,11,40.42,1791,47.40,Left-hand bat,-,-,-,-,rls,
DA,Warner,27,40.93,2737,70.29,Left-hand bat,44.0,51.25,66.0,4.65,rls,
SR,Watson,51,36.33,6365,52.52,Right-hand bat,784.1,31.83,69.1,2.76,rfm,
MJ,Clarke,102,51.40,14327,55.97,Right-hand bat,385.0,37.63,77.0,2.93,lo,
SPD,Smith,17,36.40,2172,50.27,Right-hand bat,114.0,49.66,76.0,3.92,rls,
GJ,Bailey,5,26.14,311,58.84,Right-hand bat,-,-,-,-,rm,
BJ,Haddin,54,36.67,5130,58.61,Right-hand bat,-,-,-,-,-,
MG,Johnson,56,22.44,2719,57.77,Left-hand bat,2078.2,28.33,51.5,3.29,lf,
RJ,Harris,21,19.45,701,61.05,Right-hand bat,713.5,21.56,46.0,2.81,rf,
PM,Siddle,51,14.21,1937,46.97,Right-hand bat,1788.3,28.68,58.6,2.93,rfm,
NM,Lyon,30,16.88,771,39.42,Right-hand bat,1101.1,32.52,63.5,3.07,rob,
AN,Cook,102,46.51,17124,46.99,Left-hand bat,1.0,-,-,1.00,-,
MA,Carberry,6,28.75,835,41.31,Left-hand bat,-,-,-,-,rob,
JM,Anderson,92,10.35,2119,39.07,Left-hand bat,3391.4,30.67,59.3,3.10,rfm,
IR,Bell,98,45.41,13636,49.29,Right-hand bat,18.0,76.00,108.0,4.22,rm,
KP,Pietersen,104,47.28,13255,61.72,Right-hand bat,218.3,88.60,131.1,4.05,rob,
GS,Ballance,1,12.50,78,32.05,Left-hand bat,-,-,-,-,rls,
BA,Stokes,4,34.87,549,50.81,Left-hand bat,116.5,32.80,46.7,4.21,rfm,
JM,Bairstow,14,26.95,1226,48.36,Right-hand bat,-,-,-,-,rm,
SG,Borthwick,1,2.50,19,26.31,Left-hand bat,13.0,20.50,19.5,6.30,rls,
SCJ,Broad,67,24.21,3121,64.40,Left-hand bat,2316.0,30.31,58.3,3.11,rfm,
WB,Rankin,1,6.50,24,54.16,Left-hand bat,20.5,81.00,125.0,3.88,rfm,
