Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
TMK,Mawoyo,5,41.44,974,38.29,Right-hand bat,-,-,-,-,rmf,
V,Sibanda,7,24.78,657,52.81,Right-hand bat,-,-,-,-,-,
H,Masakadza,20,24.92,2325,41.80,Right-hand bat,70.0,20.28,60.0,2.02,rm,
BRM,Taylor,15,28.37,1589,51.79,Right-hand bat,7.0,-,-,5.42,rob,
CR,Ervine,3,37.00,344,43.02,Left-hand bat,-,-,-,-,rob,
MN,Waller,3,27.60,278,49.64,Right-hand bat,3.0,-,-,2.66,rob,
RW,Chakabva,3,21.50,391,32.99,Right-hand bat,-,-,-,-,rob,
AG,Cremer,8,6.46,357,27.17,Right-hand bat,187.0,54.00,74.8,4.33,rls,
RW,Price,22,8.70,821,31.79,Right-hand bat,1022.3,36.06,76.6,2.82,lo,
KM,Jarvis,5,9.20,161,28.57,Right-hand bat,160.3,30.00,50.6,3.55,rfm,
TL,Chatara,1,1.00,8,25.00,Right-hand bat,21.0,22.33,42.0,3.19,rfm,
CH,Gayle,96,42.09,11292,59.64,Left-hand bat,1149.5,42.00,95.8,2.62,rob,
KOA,Powell,14,30.57,1612,49.31,Left-hand bat,-,-,-,-,-,
KAJ,Roach,22,10.03,849,34.27,Right-hand bat,720.1,27.22,50.8,3.21,rfm,
DM,Bravo,22,45.80,3545,46.51,Left-hand bat,-,-,-,-,rm,
MN,Samuels,45,37.54,5649,48.52,Right-hand bat,497.1,59.60,106.5,3.35,rob,
S,Chanderpaul,147,51.54,24935,42.99,Left-hand bat,290.0,98.11,193.3,3.04,rls,
D,Ramdin,50,25.50,3938,47.91,Right-hand bat,-,-,-,-,-,
DJG,Sammy,32,22.64,1663,69.45,Right-hand bat,924.4,34.53,73.0,2.83,rm,
S,Shillingford,9,10.63,289,40.48,Right-hand bat,468.0,37.00,73.8,3.00,rob,
TL,Best,19,13.69,544,57.90,Right-hand bat,483.1,37.28,63.0,3.54,rf,
ST,Gabriel,2,6.50,33,39.39,Right-hand bat,48.1,17.62,36.1,2.92,rf,
