Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
Tamim,Iqbal,5,25.33,531,42.93,Left-hand bat,-,-,-,-,-,
Junaid,Siddique,5,18.90,443,42.66,Left-hand bat,-,-,-,-,rob,
Rajin,Saleh,23,26.53,3179,35.89,Right-hand bat,73.0,134.00,219.0,3.67,rob,
Mohammad,Ashraful,43,24.05,4167,46.17,Right-hand bat,202.1,73.07,93.3,4.69,rob,
Mehrab,Hossain jnr,2,25.75,219,47.03,Left-hand bat,10.5,21.50,32.5,3.96,lo,
Mushfiqur,Rahim,9,16.76,849,33.56,Right-hand bat,-,-,-,-,-,
Naeem,Islam,1,16.50,116,28.44,Right-hand bat,15.0,27.00,90.0,1.80,rob,
Shakib,Al Hasan,7,24.41,675,43.40,Left-hand bat,179.4,35.75,89.8,2.38,lo,
Mashrafe,Mortaza,30,11.51,882,67.91,Right-hand bat,856.5,41.76,76.7,3.26,rfm,
Abdur,Razzak,4,18.83,202,55.94,Left-hand bat,157.0,80.16,157.0,3.06,lo,
Shahadat,Hossain,16,6.66,397,35.26,Right-hand bat,386.0,38.61,55.1,4.20,rmf,
AJ,Redmond,4,19.00,482,31.53,Right-hand bat,4.3,12.00,27.0,2.66,rls,
JM,How,13,26.56,1221,50.04,Right-hand bat,1.0,-,-,4.00,-,
JD,Ryder,1,19.50,106,36.79,Left-hand bat,3.0,-,-,3.33,rm,
LRPL,Taylor,9,36.35,1011,61.12,Right-hand bat,3.2,-,-,3.00,rob,
BB,McCullum,36,30.78,2662,64.76,Right-hand bat,-,-,-,-,-,
DR,Flynn,4,31.80,439,36.21,Left-hand bat,-,-,-,-,-,
JDP,Oram,31,37.04,3250,51.29,Left-hand bat,794.2,31.18,79.4,2.35,rfm,
DL,Vettori,84,27.65,5132,56.04,Left-hand bat,3391.4,33.77,76.5,2.64,lo,
KD,Mills,15,12.85,660,38.93,Right-hand bat,405.2,29.47,60.8,2.90,rfm,
JS,Patel,4,16.75,167,40.11,Right-hand bat,186.0,34.93,74.4,2.81,rob,
IE,O'Brien,9,4.07,128,41.40,Right-hand bat,251.3,30.16,60.3,2.99,rfm,
