Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
NT,Paranavitana,28,33.16,3784,42.07,Left-hand bat,17.0,86.00,102.0,5.05,rob,
TM,Dilshan,80,40.65,7400,65.93,Right-hand bat,437.1,41.59,81.9,3.04,rob,
KC,Sangakkara,109,55.70,17725,54.05,Left-hand bat,13.0,-,-,3.23,rob,
DPMD,Jayawardene,131,51.04,20322,51.74,Right-hand bat,92.1,49.50,92.1,3.22,rm,
TT,Samaraweera,74,52.00,10974,47.38,Right-hand bat,220.1,45.80,88.0,3.12,rob,
AD,Mathews,24,39.54,2530,48.45,Right-hand bat,163.0,72.71,139.7,3.12,rm,
HAPW,Jayawardene,46,32.29,3480,50.11,Right-hand bat,-,-,-,-,-,
S,Randiv,9,7.83,303,31.02,Right-hand bat,408.1,34.97,69.9,2.99,rob,
KMDN,Kulasekara,13,15.41,598,43.81,Right-hand bat,315.4,30.77,61.0,3.02,rfm,
HMRKB,Herath,38,14.46,1265,49.16,Left-hand bat,1638.2,31.81,68.2,2.79,lo,
N,Pradeep,2,0.33,8,12.50,Right-hand bat,52.0,194.00,312.0,3.73,rfm,
Mohammad,Hafeez,27,35.48,3148,52.98,Right-hand bat,394.2,32.89,81.5,2.41,rob,
Taufeeq,Umar,41,38.39,6393,43.84,Left-hand bat,13.0,-,-,3.38,rob,
Azhar,Ali,22,41.02,3949,38.44,Right-hand bat,11.0,44.00,66.0,4.00,rls,
Younis,Khan,77,52.53,12318,52.88,Right-hand bat,113.0,58.85,96.8,3.64,-,
Saeed,Ajmal,21,11.38,586,40.78,Right-hand bat,1154.5,26.75,60.7,2.64,rob,
Asad,Shafiq,14,37.73,1750,40.97,Right-hand bat,-,-,-,-,rob,
Mohammad,Ayub,1,23.50,168,27.97,Right-hand bat,-,-,-,-,rob,
Adnan,Akmal,14,26.85,827,45.46,Right-hand bat,-,-,-,-,-,
Abdur,Rehman,16,13.05,642,36.60,Left-hand bat,856.4,29.00,67.6,2.57,lo,
Umar,Gul,44,10.51,1124,48.66,Right-hand bat,1507.5,33.03,57.6,3.43,rfm,
Junaid,Khan,6,3.20,44,36.36,Right-hand bat,179.1,32.00,67.1,2.85,lf,
