Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
W,Jaffer,24,39.40,3488,49.71,Right-hand bat,11.0,9.00,33.0,1.63,rob,
KD,Karthik,18,31.66,1732,49.36,Right-hand bat,-,-,-,-,-,
R,Dravid,114,56.26,22683,42.41,Right-hand bat,20.0,39.00,120.0,1.95,rob,
SR,Tendulkar,142,55.06,,,Right-hand bat,633.4,51.95,90.5,3.44,-,
SC,Ganguly,98,41.48,11989,50.17,Left-hand bat,478.2,50.41,92.5,3.26,rm,
VVS,Laxman,85,44.31,10819,48.73,Right-hand bat,44.0,53.50,132.0,2.43,rob,
MS,Dhoni,22,38.76,1633,71.21,Right-hand bat,1.0,-,-,13.00,rm,
Salman,Butt,18,28.55,2023,47.99,Left-hand bat,11.5,59.00,71.0,4.98,rob,
Yasir,Hameed,22,34.80,2425,57.40,Right-hand bat,5.0,-,-,5.80,-,
Younis,Khan,57,49.33,8799,53.82,Right-hand bat,48.0,94.50,144.0,3.93,-,
Mohammad,Yousuf,78,55.66,12786,52.68,Right-hand bat,1.0,-,-,3.00,rob,
Misbah-ul-Haq,,9,33.40,1317,38.04,Right-hand bat,-,-,-,-,rls,
Faisal,Iqbal,20,24.96,1859,44.32,Right-hand bat,1.0,-,-,7.00,rob,
Kamran,Akmal,37,31.84,3080,61.00,Right-hand bat,-,-,-,-,-,
Mohammad,Sami,32,12.24,1480,30.60,Right-hand bat,1108.0,51.28,86.3,3.56,rf,
Sohail,Tanvir,2,5.66,44,38.63,Left-hand bat,84.0,63.20,100.8,3.76,lmf,
Shoaib,Akhtar,45,10.24,1308,41.51,Right-hand bat,1330.1,25.46,45.0,3.38,rf,
Danish,Kaneria,50,6.91,540,47.40,Right-hand bat,2426.4,33.30,67.4,2.96,rls,
A,Kumble,120,18.17,5725,39.05,Right-hand bat,6237.3,28.65,64.7,2.65,rls,
Harbhajan,Singh,59,15.90,1456,67.71,Right-hand bat,2635.5,30.04,64.2,2.80,rob,
Z,Khan,52,12.11,1212,50.99,Right-hand bat,1691.2,33.48,61.5,3.26,lfm,
MM,Patel,9,4.57,103,31.06,Right-hand bat,315.0,33.57,67.5,2.98,rmf,
