Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
CH,Gayle,51,39.74,6196,55.16,Left-hand bat,499.1,34.83,83.1,2.51,rob,
DS,Smith,12,26.23,1198,45.99,Left-hand bat,-,-,-,-,rob,
RR,Sarwan,54,41.08,8314,43.98,Right-hand bat,254.0,41.10,76.2,3.23,rls,
BC,Lara,116,53.86,17597,60.60,Left-hand bat,10.0,-,-,2.80,rls,
S,Chanderpaul,85,47.86,13596,43.29,Left-hand bat,257.0,94.50,192.7,2.94,rls,
WW,Hinds,43,33.34,5237,47.75,Left-hand bat,178.1,35.31,66.8,3.17,rm,
CO,Browne,19,17.13,916,41.15,Right-hand bat,-,-,-,-,-,
DBL,Powell,9,5.83,241,29.04,Right-hand bat,296.2,39.65,77.3,3.07,rfm,
FH,Edwards,17,4.40,309,28.47,Right-hand bat,505.0,44.02,67.3,3.92,rf,
RD,King,18,3.64,313,19.80,Right-hand bat,544.4,30.73,62.8,2.93,rfm,
CD,Collymore,15,9.53,380,32.63,Right-hand bat,492.4,35.51,72.0,2.95,rfm,
Salman,Butt,6,25.91,533,58.34,Left-hand bat,-,-,-,-,rob,
Shahid,Afridi,18,35.06,1435,78.18,Right-hand bat,337.3,32.09,63.2,3.04,rls,
Yasir,Hameed,16,40.28,1930,58.44,Right-hand bat,1.0,-,-,5.00,-,
Younis,Khan,36,43.60,5083,51.46,Right-hand bat,40.0,82.00,120.0,4.10,-,
Bazid,Khan,1,16.00,47,68.08,Right-hand bat,-,-,-,-,rob,
Asim,Kamal,10,41.31,1386,47.69,Left-hand bat,-,-,-,-,rob,
Abdul,Razzaq,36,28.33,3746,40.09,Right-hand bat,915.0,37.50,74.1,3.03,rfm,
Kamran,Akmal,14,19.16,781,58.89,Right-hand bat,-,-,-,-,-,
Naved-ul-Hasan,,4,15.33,117,78.63,Right-hand bat,146.5,70.37,110.1,3.83,rmf,
Shabbir,Ahmed,8,14.66,216,40.74,Right-hand bat,355.5,25.71,56.1,2.74,rfm,
Danish,Kaneria,27,5.72,256,40.23,Right-hand bat,1275.0,30.42,60.7,3.00,rls,
