Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
RJ,Burns,7,22.28,679,45.94,Left-hand bat,-,-,-,-,rm,
JJ,Roy,1,38.50,89,86.51,Right-hand bat,-,-,-,-,-,
JL,Denly,3,24.16,293,49.48,Right-hand bat,4.0,-,-,4.25,rls,
JE,Root,81,49.03,12130,55.38,Right-hand bat,328.0,49.30,98.4,3.00,rob,
JM,Bairstow,64,36.24,6851,55.55,Right-hand bat,-,-,-,-,rm,
MM,Ali,59,29.55,5409,51.35,Left-hand bat,1786.4,36.24,60.2,3.61,rob,
CR,Woakes,27,29.28,2042,50.19,Right-hand bat,784.2,31.06,60.3,3.08,rfm,
SM,Curran,10,31.81,818,62.22,Left-hand bat,158.5,30.05,52.9,3.40,lmf,
SCJ,Broad,127,19.30,4751,64.99,Left-hand bat,4316.3,28.77,58.3,2.96,rfm,
OP,Stone,1,9.50,29,65.51,Right-hand bat,12.0,9.66,24.0,2.41,rf,
MJ,Leach,5,21.14,319,46.39,Left-hand bat,196.4,26.20,59.0,2.66,lo,
WTS,Porterfield,3,9.66,227,25.55,Left-hand bat,-,-,-,-,rob,
JA,McCollum,2,18.25,176,41.47,Right-hand bat,-,-,-,-,rm,
A,Balbirnie,3,24.33,247,59.10,Right-hand bat,1.0,-,-,8.00,rob,
PR,Stirling,3,17.33,177,58.75,Right-hand bat,2.0,-,-,5.50,rob,
KJ,O'Brien,3,51.60,467,55.24,Right-hand bat,10.0,-,-,3.10,rmf,
GC,Wilson,2,15.00,114,39.47,Right-hand bat,-,-,-,-,-,
SR,Thompson,3,10.66,194,32.98,Left-hand bat,68.2,20.40,41.0,2.98,rmf,
MR,Adair,1,5.50,24,45.83,Right-hand bat,27.4,16.33,27.6,3.54,rf,
AR,McBrine,2,4.50,77,23.37,Left-hand bat,50.0,53.00,100.0,3.18,rob,
TJ,Murtagh,3,27.25,132,82.57,Left-hand bat,95.0,16.38,43.8,2.24,rfm,
WB,Rankin,3,8.60,99,43.43,Left-hand bat,73.5,38.00,55.3,4.11,rfm,
