Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
JL,Langer,69,44.97,9232,52.61,Left-hand bat,1.0,-,-,3.00,rm,
ML,Hayden,48,56.78,6706,62.66,Left-hand bat,9.0,-,-,4.44,rm,
RT,Ponting,73,54.06,9367,58.30,Right-hand bat,72.5,47.50,109.2,2.60,rm,
DR,Martyn,37,47.10,4345,52.03,Right-hand bat,49.0,70.50,147.0,2.87,rm,
SR,Waugh,166,51.12,22161,48.68,Right-hand bat,1289.5,37.40,85.0,2.63,rm,
SM,Katich,4,37.80,326,57.97,Left-hand bat,58.5,18.70,35.3,3.17,lc,
AC,Gilchrist,49,58.24,3749,83.88,Left-hand bat,-,-,-,-,rob,
AJ,Bichel,19,16.90,552,64.31,Right-hand bat,556.1,32.24,57.5,3.36,rfm,
JN,Gillespie,48,15.18,1843,31.30,Right-hand bat,1613.3,24.89,52.3,2.85,rf,
BA,Williams,2,5.50,23,47.82,Right-hand bat,76.0,55.00,114.0,2.89,rf,
SCG,MacGill,28,8.20,537,44.32,Right-hand bat,1256.4,27.37,53.4,3.07,rls,
A,Chopra,4,34.00,736,36.95,Right-hand bat,-,-,-,-,-,
V,Sehwag,18,40.96,1704,69.71,Right-hand bat,68.3,81.66,137.0,3.57,rob,
R,Dravid,73,56.54,15008,41.81,Right-hand bat,20.0,39.00,120.0,1.95,rob,
SR,Tendulkar,109,55.75,,,Right-hand bat,422.0,45.60,84.4,3.24,-,
SC,Ganguly,70,41.74,8967,48.87,Left-hand bat,344.2,50.52,89.8,3.37,rm,
VVS,Laxman,48,46.35,6529,49.70,Right-hand bat,42.0,100.00,252.0,2.38,rob,
PA,Patel,11,24.41,755,38.80,Left-hand bat,-,-,-,-,-,
AB,Agarkar,18,15.16,765,49.54,Right-hand bat,584.1,40.95,74.5,3.29,rf,
A,Kumble,79,17.13,3723,37.73,Right-hand bat,4165.1,28.33,68.6,2.47,rls,
IK,Pathan,1,1.00,13,7.69,Left-hand bat,34.0,160.00,204.0,4.70,lmf,
A,Nehra,15,6.33,226,33.62,Right-hand bat,512.3,40.97,75.0,3.27,lmf,
