Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
KC,Brathwaite,43,37.28,6746,42.01,Right-hand bat,238.4,56.14,102.2,3.29,rob,
KOA,Powell,30,28.92,3333,48.60,Left-hand bat,1.0,-,-,0.00,-,
SO,Hetmyer,4,21.87,250,70.00,Left-hand bat,-,-,-,-,-,
SD,Hope,16,34.21,2278,42.05,Right-hand bat,-,-,-,-,-,
RL,Chase,16,38.03,2163,45.72,Right-hand bat,424.5,48.75,87.8,3.32,rob,
SW,Ambris,1,9.00,33,54.54,Right-hand bat,-,-,-,-,-,
SO,Dowrich,17,24.60,1488,46.30,Right-hand bat,-,-,-,-,-,
JO,Holder,29,29.00,2132,57.12,Right-hand bat,788.4,38.52,89.2,2.58,rmf,
KAJ,Roach,43,9.75,1669,33.31,Right-hand bat,1312.5,29.44,54.7,3.22,rfm,
ML,Cummins,7,5.62,118,38.13,Left-hand bat,169.2,45.15,78.1,3.46,rfm,
ST,Gabriel,31,5.55,398,37.68,Right-hand bat,814.1,34.72,63.4,3.28,rf,
TWM,Latham,33,38.81,4835,46.55,Left-hand bat,-,-,-,-,rm,
JA,Raval,8,44.58,1236,43.28,Left-hand bat,-,-,-,-,rls,
KS,Williamson,62,50.66,10161,50.35,Right-hand bat,338.3,38.93,70.0,3.33,rob,
LRPL,Taylor,82,47.46,10283,59.54,Right-hand bat,16.0,24.00,48.0,3.00,rob,
HM,Nicholls,15,33.70,1346,50.07,Left-hand bat,-,-,-,-,rob,
MJ,Santner,16,25.52,1146,42.32,Left-hand bat,445.3,38.96,83.5,2.79,lo,
C,de Grandhomme,7,34.55,301,103.32,Right-hand bat,181.5,25.66,60.6,2.54,rmf,
TA,Blundell,1,-,180,59.44,Right-hand bat,-,-,-,-,rob,
N,Wagner,33,12.67,894,43.95,Left-hand bat,1210.5,28.05,52.2,3.22,lmf,
MJ,Henry,9,19.63,271,79.70,Right-hand bat,359.1,46.52,86.2,3.23,rfm,
TA,Boult,51,14.90,987,49.84,Right-hand bat,1879.1,28.79,58.1,2.97,lfm,
