Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
ND,McKenzie,44,35.50,5361,43.05,Right-hand bat,14.0,-,-,4.78,rm,
GC,Smith,63,48.54,8392,61.32,Left-hand bat,219.5,100.12,164.8,3.64,rob,
HM,Amla,22,33.92,2791,46.18,Right-hand bat,5.0,-,-,4.40,-,
JH,Kallis,116,57.78,21555,43.96,Right-hand bat,2535.5,30.91,66.4,2.79,rfm,
AG,Prince,38,42.72,5411,42.63,Left-hand bat,13.0,31.00,78.0,2.38,rob,
AB,de Villiers,37,37.16,4237,53.50,Right-hand bat,33.0,49.50,99.0,3.00,rm,
MV,Boucher,111,29.91,8165,50.18,Right-hand bat,1.2,6.00,8.0,4.50,rm,
RJ,Peterson,6,27.16,227,71.80,Left-hand bat,159.5,35.50,68.5,3.10,lo,
Tamim,Iqbal,4,25.28,341,51.90,Left-hand bat,-,-,-,-,-,
Junaid,Siddique,4,22.87,429,42.65,Left-hand bat,-,-,-,-,rob,
Shahriar,Nafees,15,27.00,1499,54.03,Left-hand bat,-,-,-,-,-,
Mohammad,Ashraful,42,24.64,4130,46.53,Right-hand bat,197.1,76.91,98.5,4.68,rob,
Abdur,Razzak,3,21.00,135,62.22,Left-hand bat,91.0,168.50,273.0,3.70,lo,
Aftab,Ahmed,14,21.41,1020,50.39,Right-hand bat,52.2,45.00,62.8,4.29,rm,
Shakib,Al Hasan,6,21.70,506,42.88,Left-hand bat,109.0,104.66,218.0,2.88,lo,
Mushfiqur,Rahim,8,11.60,518,33.59,Right-hand bat,-,-,-,-,-,
Mohammad,Rafique,33,18.57,1630,64.96,Left-hand bat,1457.2,40.76,87.4,2.79,lo,
Mashrafe,Mortaza,29,11.10,792,70.07,Right-hand bat,835.5,41.63,75.9,3.28,rfm,
Shahadat,Hossain,15,6.66,380,36.84,Right-hand bat,364.0,36.69,52.0,4.23,rmf,
DW,Steyn,20,10.22,404,45.54,Right-hand bat,631.5,21.80,36.1,3.62,rf,
M,Morkel,3,29.50,98,60.20,Left-hand bat,71.5,32.88,47.8,4.12,rf,
M,Ntini,84,9.93,1178,53.14,Right-hand bat,2904.5,27.96,52.1,3.21,rf,
