Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
LV,Garrick,1,13.50,76,35.52,Right-hand bat,-,-,-,-,rm,
CH,Gayle,9,25.66,959,40.14,Left-hand bat,44.0,25.75,66.0,2.34,rob,
S,Chanderpaul,47,39.31,6869,40.06,Left-hand bat,231.0,116.16,231.0,3.01,rls,
BC,Lara,80,47.68,10864,60.13,Left-hand bat,10.0,-,-,2.80,rls,
MN,Samuels,7,29.07,968,39.04,Right-hand bat,67.5,66.66,135.6,2.94,rob,
CL,Hooper,85,34.17,9056,49.81,Right-hand bat,1891.1,47.50,115.7,2.46,rob,
RD,Jacobs,31,28.39,2888,45.22,Left-hand bat,-,-,-,-,-,
M,Dillon,16,8.60,692,34.82,Right-hand bat,531.4,30.40,55.9,3.25,rfm,
D,Ramnarine,8,9.63,388,27.31,Left-hand bat,418.3,26.59,78.4,2.03,rls,
CE,Cuffy,5,5.20,132,19.69,Right-hand bat,152.2,43.27,83.0,3.12,rf,
CA,Walsh,132,7.54,2088,44.82,Right-hand bat,5003.1,24.44,57.8,2.53,rf,
HH,Gibbs,28,34.73,3826,40.85,Right-hand bat,-,-,-,-,-,
G,Kirsten,73,40.38,11929,40.28,Left-hand bat,54.1,67.50,162.5,2.49,rob,
JH,Kallis,50,41.00,8061,36.62,Right-hand bat,1081.3,27.44,69.0,2.38,rfm,
DJ,Cullinan,70,44.21,9300,48.96,Right-hand bat,20.0,35.50,60.0,3.55,rob,
ND,McKenzie,14,34.38,1926,37.48,Right-hand bat,-,-,-,-,rm,
L,Klusener,42,34.20,2843,58.95,Left-hand bat,994.5,35.86,81.7,2.63,rfm,
MV,Boucher,42,28.21,2956,48.68,Right-hand bat,-,-,-,-,rm,
SM,Pollock,56,31.48,4187,48.12,Right-hand bat,2071.2,20.32,53.8,2.26,rfm,
JM,Kemp,3,4.50,55,32.72,Right-hand bat,65.5,18.87,49.3,2.29,rfm,
AA,Donald,69,11.19,1788,35.68,Right-hand bat,2506.1,21.64,46.2,2.80,rf,
PR,Adams,34,6.56,629,31.31,Right-hand bat,1101.0,31.90,68.8,2.78,lc,
