Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
CD,Cumming,4,23.00,517,31.14,Right-hand bat,-,-,-,-,-,
JAH,Marshall,2,30.75,332,37.04,Right-hand bat,-,-,-,-,rm,
HJH,Marshall,6,60.44,1155,47.09,Right-hand bat,1.0,-,-,4.00,rm,
SP,Fleming,93,38.31,13285,43.83,Left-hand bat,-,-,-,-,-,
NJ,Astle,70,38.15,8616,49.15,Right-hand bat,848.5,47.82,127.3,2.25,rm,
L,Vincent,19,28.41,2257,42.80,Right-hand bat,-,-,-,-,rm,
BB,McCullum,14,34.45,1333,56.86,Right-hand bat,-,-,-,-,-,
JEC,Franklin,10,15.25,488,37.50,Left-hand bat,279.5,29.30,46.6,3.77,lm,
KD,Mills,3,13.40,132,50.75,Right-hand bat,55.0,189.00,330.0,3.43,rfm,
PJ,Wiseman,24,12.84,949,35.19,Right-hand bat,915.2,46.16,90.0,3.07,rob,
CS,Martin,22,2.23,214,17.75,Right-hand bat,704.0,37.69,61.2,3.69,rfm,
MS,Atapattu,80,40.33,16,13,Right-hand bat,8.0,24.00,48.0,3.00,rls,
ST,Jayasuriya,95,43.52,14,29,Left-hand bat,1201.5,32.09,79.2,2.43,lo,
KC,Sangakkara,45,48.64,6268,54.32,Left-hand bat,1.0,-,-,4.00,rob,
DPMD,Jayawardene,66,49.28,9444,51.66,Right-hand bat,70.2,53.50,105.5,3.04,rm,
TT,Samaraweera,25,50.35,3554,39.67,Right-hand bat,214.1,47.92,91.7,3.13,rob,
TM,Dilshan,22,31.58,1982,49.39,Right-hand bat,52.0,23.60,62.4,2.26,rob,
WPUJC,Vaas,83,21.08,4865,42.03,Left-hand bat,3072.0,30.28,68.0,2.67,lfm,
UDU,Chandana,15,27.00,1122,50.53,Right-hand bat,419.3,38.86,68.0,3.42,rls,
HMRKB,Herath,8,6.90,241,28.63,Left-hand bat,334.3,36.66,74.3,2.95,lo,
KMDN,Kulasekara,1,0.00,5,0.00,Right-hand bat,36.0,89.00,216.0,2.47,rfm,
SL,Malinga,5,1.75,55,12.72,Right-hand bat,164.1,26.75,41.0,3.91,rf,
