Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
AJ,Strauss,49,42.28,7600,49.51,Left-hand bat,-,-,-,-,lm,
AN,Cook,30,42.33,4866,46.11,Left-hand bat,-,-,-,-,-,
MP,Vaughan,79,42.69,11102,51.15,Right-hand bat,163.0,93.50,163.0,3.44,rob,
KP,Pietersen,39,49.55,5594,62.01,Right-hand bat,85.0,126.33,170.0,4.45,rob,
IR,Bell,39,41.79,5167,50.14,Right-hand bat,18.0,76.00,108.0,4.22,rm,
PD,Collingwood,36,40.95,5508,44.60,Right-hand bat,197.3,45.35,84.6,3.21,rm,
TR,Ambrose,6,30.44,600,45.66,Right-hand bat,-,-,-,-,-,
SCJ,Broad,6,30.14,430,49.06,Left-hand bat,212.0,40.62,79.5,3.06,rfm,
JM,Anderson,25,13.28,546,34.06,Left-hand bat,811.0,34.61,54.6,3.79,rfm,
RJ,Sidebottom,16,16.06,691,34.87,Left-hand bat,628.0,25.11,53.8,2.79,lfm,
MS,Panesar,29,5.92,509,30.25,Left-hand bat,1108.0,31.99,65.8,2.91,lo,
JM,How,12,26.61,1093,51.14,Right-hand bat,1.0,-,-,4.00,-,
AJ,Redmond,3,9.00,180,30.00,Right-hand bat,2.0,-,-,2.00,rls,
BB,McCullum,35,31.42,2616,64.87,Right-hand bat,-,-,-,-,-,
LRPL,Taylor,8,39.80,969,61.60,Right-hand bat,3.2,-,-,3.00,rob,
DR,Flynn,3,30.33,271,33.57,Left-hand bat,-,-,-,-,-,
GJ,Hopkins,1,13.50,116,23.27,Right-hand bat,-,-,-,-,-,
JDP,Oram,30,37.70,3211,51.66,Left-hand bat,766.2,30.63,76.6,2.39,rfm,
DL,Vettori,83,26.65,4837,56.75,Left-hand bat,3313.4,34.43,77.3,2.67,lo,
KD,Mills,14,13.26,612,41.17,Right-hand bat,368.2,27.64,56.6,2.92,rfm,
IE,O'Brien,8,4.00,116,41.37,Right-hand bat,211.3,34.50,63.4,3.26,rfm,
CS,Martin,43,2.38,369,20.05,Right-hand bat,1367.4,33.41,58.6,3.42,rfm,
