Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
Taufeeq,Umar,4,50.20,524,47.90,Left-hand bat,2.0,-,-,3.00,rob,
Naved,Latif,1,10.00,38,52.63,Right-hand bat,-,-,-,-,rm,
Younis,Khan,17,41.12,2003,51.32,Right-hand bat,33.0,115.00,198.0,3.48,-,
Inzamam-ul-Haq,,78,47.21,10406,52.18,Right-hand bat,1.3,-,-,5.33,lo,
Mohammad,Yousuf,36,48.52,5791,46.08,Right-hand bat,1.0,-,-,3.00,rob,
Abdul,Razzaq,18,32.16,1936,41.52,Right-hand bat,453.0,35.62,77.6,2.75,rfm,
Rashid,Latif,28,30.52,2304,47.69,Right-hand bat,2.0,-,-,5.00,rls,
Saqlain,Mushtaq,38,16.15,3057,24.30,Right-hand bat,1869.4,29.03,70.1,2.48,rob,
Waqar,Younis,77,10.35,1840,46.14,Right-hand bat,2469.1,22.72,42.5,3.20,rf,
Shoaib,Akhtar,18,7.16,360,35.83,Right-hand bat,542.4,33.30,59.2,3.37,rf,
Danish,Kaneria,6,7.50,42,35.71,Right-hand bat,230.4,20.16,44.6,2.70,rls,
D,Ganga,14,19.08,1455,32.78,Right-hand bat,-,-,-,-,rob,
CH,Gayle,15,32.24,1710,47.13,Left-hand bat,62.2,23.14,53.4,2.59,rob,
SL,Campbell,52,32.38,7159,40.25,Right-hand bat,-,-,-,-,rm,
WW,Hinds,19,29.50,2289,43.81,Left-hand bat,28.3,21.75,42.7,3.05,rm,
CL,Hooper,91,34.75,9792,50.39,Right-hand bat,2079.1,49.73,121.1,2.46,rob,
S,Chanderpaul,50,39.17,7152,40.53,Left-hand bat,231.0,116.16,231.0,3.01,rls,
RO,Hinds,1,71.00,156,45.51,Left-hand bat,4.0,-,-,7.75,lo,
RD,Jacobs,36,26.60,3168,44.50,Left-hand bat,-,-,-,-,-,
M,Dillon,20,7.77,833,33.61,Right-hand bat,729.4,32.36,61.6,3.14,rfm,
CE,Cuffy,6,3.71,138,18.84,Right-hand bat,206.2,44.92,88.4,3.04,rf,
PT,Collins,7,3.10,125,24.80,Right-hand bat,274.4,49.50,91.5,3.24,lfm,
