Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
MH,Richardson,23,48.38,4421,39.40,Left-hand bat,10.0,17.00,60.0,1.70,lo,
MJ,Horne,34,28.85,4307,40.86,Right-hand bat,11.0,-,-,2.36,rm,
SP,Fleming,74,38.97,10817,42.87,Left-hand bat,-,-,-,-,-,
MS,Sinclair,19,40.62,2476,44.30,Right-hand bat,4.0,-,-,3.25,rm,
SB,Styris,4,47.50,592,48.14,Right-hand bat,40.0,34.00,48.0,4.25,rm,
JDP,Oram,3,20.25,145,55.86,Left-hand bat,79.5,16.00,39.9,2.40,rfm,
RG,Hart,6,20.25,602,26.91,Right-hand bat,-,-,-,-,-,
DL,Vettori,45,16.09,1977,44.76,Left-hand bat,1807.0,33.80,76.3,2.65,lo,
PJ,Wiseman,15,7.68,469,26.22,Right-hand bat,550.4,44.91,91.7,2.93,rob,
MS,Atapattu,62,37.61,10,11,Right-hand bat,8.0,24.00,48.0,3.00,rls,
ST,Jayasuriya,77,41.35,10,23,Left-hand bat,908.1,33.14,78.9,2.51,lo,
WPUJC,Vaas,65,19.01,3518,41.61,Left-hand bat,2399.2,30.64,69.5,2.64,lfm,
KC,Sangakkara,27,48.52,3764,51.56,Left-hand bat,-,-,-,-,rob,
DPMD,Jayawardene,48,48.01,6369,53.52,Right-hand bat,70.2,53.50,105.5,3.04,rm,
HP,Tillakaratne,74,45.31,11,18,Left-hand bat,11.4,-,-,2.05,rob,
RS,Kaluwitharana,41,27.95,2766,61.64,Right-hand bat,-,-,-,-,-,
HDPK,Dharmasena,26,21.27,2372,32.29,Right-hand bat,991.3,39.81,97.5,2.44,rob,
KS,Lokuarachchi,1,-,29,96.55,Right-hand bat,37.0,65.00,111.0,3.51,rls,
RAP,Nissanka,1,0.00,1,0.00,Right-hand bat,29.0,71.00,174.0,2.44,rmf,
M,Muralitharan,79,12.03,1111,67.14,Right-hand bat,4446.3,23.66,60.3,2.35,rob,
DR,Tuffey,13,10.53,393,34.86,Right-hand bat,366.5,26.06,47.8,3.26,rfm,
SE,Bond,9,8.40,123,34.14,Right-hand bat,270.3,23.12,39.5,3.50,rf,
