Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
Ahmed,Shehzad,6,41.08,941,52.39,Right-hand bat,8.0,-,-,3.50,rls,
Mohammad,Hafeez,37,33.44,4056,53.59,Right-hand bat,512.3,35.36,85.4,2.48,rob,
Azhar,Ali,35,38.51,6103,39.12,Right-hand bat,25.0,100.00,150.0,4.00,rls,
Younis,Khan,92,52.47,15037,51.99,Right-hand bat,134.0,54.55,89.3,3.66,-,
Misbah-ul-Haq,,49,47.23,8049,41.66,Right-hand bat,-,-,-,-,rls,
Asad,Shafiq,29,38.06,3823,42.81,Right-hand bat,-,-,-,-,rob,
Sarfaraz,Ahmed,9,38.25,847,72.25,Right-hand bat,-,-,-,-,rob,
Yasir,Shah,1,2.00,15,13.33,Right-hand bat,41.3,16.57,35.5,2.79,rls,
Zulfiqar,Babar,3,34.00,57,59.64,Right-hand bat,140.3,32.23,64.8,2.98,lo,
Rahat,Ali,7,10.00,120,58.33,Right-hand bat,259.4,45.33,86.5,3.14,lfm,
Imran,Khan,1,-,0,-,Right-hand bat,22.0,31.50,66.0,2.86,rmf,
CJL,Rogers,15,38.31,2432,45.68,Left-hand bat,-,-,-,-,rls,
DA,Warner,31,47.80,3564,73.76,Left-hand bat,49.0,54.50,73.5,4.44,rls,
AJ,Doolan,4,23.87,455,41.97,Right-hand bat,-,-,-,-,-,
MJ,Clarke,106,50.89,14781,55.78,Right-hand bat,397.5,37.16,77.0,2.89,lo,
SPD,Smith,21,39.94,2852,50.42,Right-hand bat,143.0,48.08,71.5,4.03,rls,
MR,Marsh,1,15.00,69,43.47,Right-hand bat,24.0,-,-,2.62,rm,
BJ,Haddin,58,34.71,5250,58.19,Right-hand bat,-,-,-,-,-,
MG,Johnson,60,22.82,2997,57.89,Left-hand bat,2247.3,27.38,50.5,3.25,lf,
PM,Siddle,54,14.04,2034,46.26,Right-hand bat,1908.3,29.71,60.5,2.94,rfm,
SNJ,O'Keefe,1,6.00,53,11.32,Right-hand bat,57.0,54.75,85.5,3.84,lo,
NM,Lyon,34,15.57,829,39.44,Right-hand bat,1280.1,34.34,67.3,3.05,rob,
