Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
MH,Richardson,20,47.09,3737,40.32,Left-hand bat,10.0,17.00,60.0,1.70,lo,
L,Vincent,9,32.06,1164,44.07,Right-hand bat,-,-,-,-,rm,
SP,Fleming,71,36.35,9912,42.54,Left-hand bat,-,-,-,-,-,
CZ,Harris,23,20.44,2305,33.70,Left-hand bat,426.4,73.12,160.0,2.74,rm,
NJ,Astle,55,38.67,6812,49.39,Right-hand bat,762.5,48.11,130.7,2.20,rm,
DL,Vettori,42,16.36,1924,44.23,Left-hand bat,1774.0,33.86,76.5,2.65,lo,
CD,McMillan,42,41.07,4538,57.02,Right-hand bat,384.5,43.48,85.5,3.05,rm,
SB,Styris,1,176.00,323,54.48,Right-hand bat,25.0,44.00,75.0,3.52,rm,
RG,Hart,3,33.25,506,26.28,Right-hand bat,-,-,-,-,-,
SE,Bond,6,10.00,116,34.48,Right-hand bat,186.2,25.19,43.0,3.51,rf,
IG,Butler,4,10.00,110,45.45,Right-hand bat,109.3,32.50,46.9,4.15,rf,
CH,Gayle,23,35.18,2673,48.70,Left-hand bat,98.2,28.87,73.7,2.34,rob,
WW,Hinds,24,31.02,2886,45.14,Left-hand bat,30.3,24.00,45.7,3.14,rm,
RR,Sarwan,24,37.71,3716,38.56,Right-hand bat,28.0,29.66,56.0,3.17,rls,
BC,Lara,90,49.49,12785,59.22,Left-hand bat,10.0,-,-,2.80,rls,
CL,Hooper,99,36.84,11231,50.20,Right-hand bat,2239.1,49.50,122.1,2.43,rob,
S,Chanderpaul,58,43.89,8945,40.23,Left-hand bat,237.0,101.28,203.1,2.99,rls,
RD,Jacobs,42,27.80,3696,45.88,Left-hand bat,-,-,-,-,-,
MV,Nagamootoo,4,31.60,271,58.30,Left-hand bat,202.0,56.11,134.6,2.50,rls,
PT,Collins,13,5.73,316,34.49,Right-hand bat,530.2,39.97,77.6,3.09,lfm,
A,Sanford,7,3.88,135,25.92,Right-hand bat,234.1,39.70,70.2,3.39,rfm,
CE,Cuffy,13,4.50,237,22.78,Right-hand bat,490.2,33.27,79.5,2.51,rf,
