Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
TG,McIntosh,11,29.89,1535,37.00,Left-hand bat,-,-,-,-,-,
BJ,Watling,2,30.66,175,52.57,Right-hand bat,-,-,-,-,-,
PJ,Ingram,1,27.50,107,51.40,Right-hand bat,-,-,-,-,rob,
LRPL,Taylor,23,42.31,2893,59.97,Right-hand bat,5.2,-,-,2.62,rob,
MJ,Guptill,9,38.26,1058,54.25,Right-hand bat,13.2,12.33,26.6,2.77,rob,
DL,Vettori,98,30.41,6607,57.54,Left-hand bat,4058.4,33.61,76.5,2.63,lo,
BB,McCullum,50,34.33,4286,62.48,Right-hand bat,-,-,-,-,-,
DR,Tuffey,25,15.20,901,42.17,Right-hand bat,790.5,31.11,61.6,3.02,rfm,
JS,Patel,10,14.30,313,45.68,Right-hand bat,453.0,40.48,77.6,3.12,rob,
Tamim,Iqbal,15,33.57,1762,53.34,Left-hand bat,2.0,-,-,2.00,-,
Imrul,Kayes,9,13.72,583,42.36,Left-hand bat,1.0,-,-,7.00,-,
Junaid,Siddique,14,22.85,1477,41.77,Left-hand bat,3.0,-,-,3.66,rob,
Aftab,Ahmed,15,21.34,1113,49.86,Right-hand bat,56.2,47.00,67.6,4.17,rm,
Mohammad,Ashraful,53,22.78,4866,46.36,Right-hand bat,263.1,58.75,78.9,4.46,rob,
Shakib,Al Hasan,17,32.56,1710,57.13,Left-hand bat,641.4,30.72,66.3,2.77,lo,
Mushfiqur,Rahim,19,26.26,1977,45.16,Right-hand bat,-,-,-,-,-,
Mahmudullah,,5,48.37,676,57.24,Right-hand bat,119.4,27.68,44.8,3.70,rob,
Shahadat,Hossain,26,9.82,782,43.98,Right-hand bat,648.2,44.98,64.8,4.16,rmf,
Shafiul,Islam,3,9.60,101,47.52,Right-hand bat,92.0,74.40,110.4,4.04,rfm,
Rubel,Hossain,5,2.60,97,13.40,Right-hand bat,134.0,71.22,89.3,4.78,rf,
TG,Southee,7,15.87,163,77.91,Right-hand bat,229.3,42.31,72.4,3.50,rmf,
CS,Martin,54,2.24,443,18.73,Right-hand bat,1782.5,33.78,59.4,3.41,rfm,
