Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
BB,McCullum,60,35.84,5627,61.79,Right-hand bat,6.0,-,-,3.00,-,
MJ,Guptill,18,33.24,2457,44.64,Right-hand bat,45.2,36.80,54.4,4.05,rob,
JD,Ryder,18,40.93,2299,55.19,Left-hand bat,82.0,56.00,98.4,3.41,rm,
LRPL,Taylor,33,40.81,4179,58.60,Right-hand bat,15.0,21.50,45.0,2.86,rob,
KS,Williamson,8,32.53,1054,46.29,Right-hand bat,46.0,96.50,138.0,4.19,rob,
DG,Brownlie,3,53.60,553,48.46,Right-hand bat,8.0,26.00,48.0,3.25,rm,
RA,Young,5,24.14,419,40.33,Right-hand bat,-,-,-,-,-,
DAJ,Bracewell,3,3.80,108,17.59,Right-hand bat,101.0,19.25,37.8,3.04,rfm,
TG,Southee,15,20.04,546,80.76,Right-hand bat,493.3,42.80,74.0,3.46,rmf,
TA,Boult,1,21.00,18,116.66,Right-hand bat,25.0,20.00,37.5,3.20,lfm,
CS,Martin,64,2.38,568,19.71,Right-hand bat,2144.5,34.46,61.2,3.37,rfm,
DA,Warner,2,76.50,207,73.91,Left-hand bat,1.0,-,-,5.00,rls,
PJ,Hughes,17,34.58,1929,55.57,Left-hand bat,-,-,-,-,-,
UT,Khawaja,6,29.22,673,39.07,Left-hand bat,-,-,-,-,rm,
RT,Ponting,158,52.29,21454,58.99,Right-hand bat,95.5,54.60,115.0,2.84,rm,
MJ,Clarke,76,46.34,9852,53.62,Right-hand bat,299.0,37.47,78.0,2.88,lo,
MEK,Hussey,66,50.44,10552,49.24,Left-hand bat,58.0,27.16,58.0,2.81,rm,
BJ,Haddin,39,36.18,3737,58.09,Right-hand bat,-,-,-,-,-,
PM,Siddle,27,15.93,985,51.77,Right-hand bat,945.4,31.65,62.3,3.04,rfm,
JL,Pattinson,2,11.00,90,36.66,Left-hand bat,60.5,14.00,26.0,3.22,rfm,
MA,Starc,2,18.00,65,55.38,Left-hand bat,56.0,50.00,84.0,3.57,lf,
NM,Lyon,7,9.80,119,41.17,Right-hand bat,175.5,24.59,47.9,3.07,rob,
