Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
TG,McIntosh,4,36.83,573,38.56,Left-hand bat,-,-,-,-,-,
MJ,Guptill,2,23.33,127,55.11,Right-hand bat,-,-,-,-,rob,
JM,How,19,22.70,1530,50.45,Right-hand bat,2.0,-,-,2.00,-,
LRPL,Taylor,16,36.96,1691,61.20,Right-hand bat,5.2,-,-,2.62,rob,
JD,Ryder,8,64.00,1315,58.40,Left-hand bat,42.0,44.00,84.0,3.14,rm,
JEC,Franklin,25,20.71,1458,39.78,Left-hand bat,703.1,31.67,53.4,3.55,lm,
BB,McCullum,43,33.21,3448,63.57,Right-hand bat,-,-,-,-,-,
DL,Vettori,91,28.26,5676,56.27,Left-hand bat,3689.0,33.25,76.0,2.62,lo,
JS,Patel,7,11.66,191,36.64,Right-hand bat,336.0,34.61,77.5,2.67,rob,
IE,O'Brien,16,4.20,270,31.11,Right-hand bat,475.3,30.66,59.4,3.09,rfm,
G,Gambhir,24,52.02,4048,51.40,Left-hand bat,-,-,-,-,rls,
V,Sehwag,68,50.41,7255,78.52,Right-hand bat,402.1,42.75,83.2,3.08,rob,
R,Dravid,133,52.58,25675,41.78,Right-hand bat,20.0,39.00,120.0,1.95,rob,
I,Sharma,17,11.27,421,29.45,Right-hand bat,513.0,31.76,60.3,3.15,rfm,
SR,Tendulkar,158,54.75,,,Right-hand bat,646.4,53.02,92.3,3.44,-,
VVS,Laxman,104,45.41,13612,49.04,Right-hand bat,54.0,63.00,162.0,2.33,rob,
Yuvraj,Singh,27,36.16,2343,57.10,Left-hand bat,90.3,43.14,77.5,3.33,lo,
KD,Karthik,22,28.61,1955,49.76,Right-hand bat,-,-,-,-,-,
Harbhajan,Singh,76,16.69,2222,64.62,Right-hand bat,3522.3,30.76,65.4,2.82,rob,
Z,Khan,64,13.22,1624,51.29,Right-hand bat,2122.5,34.40,62.7,3.29,lfm,
MM,Patel,11,5.12,123,33.33,Right-hand bat,378.0,36.00,68.7,3.14,rmf,
CS,Martin,47,2.17,395,19.24,Right-hand bat,1520.4,33.91,59.6,3.41,rfm,
