Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
FDM,Karunaratne,9,29.68,849,55.94,Left-hand bat,-,-,-,-,rm,
JK,Silva,6,32.58,983,39.77,Right-hand bat,-,-,-,-,-,
KC,Sangakkara,120,56.35,19748,53.93,Left-hand bat,14.0,-,-,3.50,rob,
DPMD,Jayawardene,141,49.47,21516,51.27,Right-hand bat,92.1,49.50,92.1,3.22,rm,
LD,Chandimal,10,47.20,1271,55.70,Right-hand bat,-,-,-,-,rob,
AD,Mathews,36,45.29,4651,46.74,Right-hand bat,302.0,71.69,139.3,3.08,rm,
HAPW,Jayawardene,55,31.22,4175,49.36,Right-hand bat,-,-,-,-,-,
MDK,Perera,1,51.50,269,38.28,Right-hand bat,17.0,71.00,102.0,4.17,rob,
HMRKB,Herath,50,12.96,1434,49.72,Left-hand bat,2302.1,29.98,64.5,2.78,lo,
RMS,Eranga,10,11.66,287,36.58,Right-hand bat,354.3,34.12,64.4,3.17,rfm,
RAS,Lakmal,17,7.75,274,33.94,Right-hand bat,491.2,53.75,92.1,3.50,rfm,
Khurram,Manzoor,14,31.12,1747,44.53,Right-hand bat,-,-,-,-,rob,
Ahmed,Shehzad,3,45.50,521,52.39,Right-hand bat,-,-,-,-,rls,
Azhar,Ali,32,39.14,5544,39.53,Right-hand bat,25.0,100.00,150.0,4.00,rls,
Younis,Khan,89,51.38,14250,51.92,Right-hand bat,134.0,54.55,89.3,3.66,-,
Misbah-ul-Haq,,46,48.75,7673,41.93,Right-hand bat,-,-,-,-,rls,
Asad,Shafiq,26,36.60,3348,41.54,Right-hand bat,-,-,-,-,rob,
Sarfaraz,Ahmed,6,18.58,367,60.76,Right-hand bat,-,-,-,-,rob,
Abdur,Rehman,20,13.45,794,40.68,Left-hand bat,1055.1,27.75,66.6,2.49,lo,
Mohammad,Talha,2,2.00,9,22.22,Right-hand bat,72.0,36.00,61.7,3.50,rmf,
Saeed,Ajmal,33,11.26,1017,42.08,Right-hand bat,1787.5,27.46,63.4,2.59,rob,
Junaid,Khan,16,7.00,241,40.66,Right-hand bat,589.4,29.07,63.1,2.76,lf,
