Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
PA,Jaques,1,15.00,56,53.57,Left-hand bat,-,-,-,-,lm,
ML,Hayden,78,54.28,11349,60.74,Left-hand bat,9.0,-,-,4.44,rm,
RT,Ponting,99,56.26,13625,58.64,Right-hand bat,85.5,44.80,103.0,2.60,rm,
BJ,Hodge,4,62.66,725,51.86,Right-hand bat,2.0,-,-,4.00,rob,
MEK,Hussey,5,85.00,1120,53.12,Left-hand bat,-,-,-,-,rm,
A,Symonds,6,17.30,311,55.62,Right-hand bat,84.0,32.28,72.0,2.69,-,
AC,Gilchrist,79,49.81,5878,82.20,Left-hand bat,-,-,-,-,rob,
SK,Warne,134,16.75,5061,56.60,Right-hand bat,6280.5,24.99,57.3,2.61,rls,
B,Lee,48,20.55,1544,57.25,Right-hand bat,1646.0,31.85,52.5,3.63,rf,
SCG,MacGill,37,9.63,676,47.04,Right-hand bat,1576.0,27.81,53.1,3.14,rls,
GD,McGrath,118,7.50,1509,41.74,Right-hand bat,4616.3,21.44,51.3,2.50,rfm,
AB,de Villiers,13,50.72,2068,53.96,Right-hand bat,28.0,32.50,84.0,2.32,rm,
GC,Smith,42,52.41,5966,59.73,Left-hand bat,187.5,81.50,140.8,3.47,rob,
HH,Gibbs,72,46.81,10724,50.20,Right-hand bat,1.0,-,-,4.00,-,
JH,Kallis,95,56.45,17398,42.83,Right-hand bat,2135.4,31.80,68.5,2.78,rfm,
AG,Prince,14,32.83,1463,40.39,Left-hand bat,9.0,-,-,2.44,rob,
JA,Rudolph,29,38.95,4051,42.31,Left-hand bat,92.4,84.50,139.0,3.64,rls,
MV,Boucher,87,30.35,6158,50.77,Right-hand bat,1.2,6.00,8.0,4.50,rm,
SM,Pollock,96,31.79,6421,50.50,Right-hand bat,3656.2,22.39,57.1,2.35,rfm,
N,Boje,36,25.56,2219,47.22,Left-hand bat,1181.2,38.89,80.5,2.89,lo,
A,Nel,17,5.20,175,29.71,Right-hand bat,641.5,25.91,53.4,2.90,rfm,
M,Ntini,61,10.41,859,55.76,Right-hand bat,2141.4,29.22,55.8,3.13,rf,
