Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
GC,Smith,102,49.78,13890,59.85,Left-hand bat,226.2,104.87,169.7,3.70,rob,
AN,Petersen,16,42.39,2312,51.34,Right-hand bat,12.0,36.00,72.0,3.00,rob,
HM,Amla,62,49.95,9578,51.63,Right-hand bat,7.0,-,-,4.00,-,
JH,Kallis,155,56.94,27606,45.79,Right-hand bat,3224.0,32.63,69.0,2.83,rfm,
AB,de Villiers,77,48.85,10229,54.92,Right-hand bat,33.0,49.50,99.0,3.00,rm,
JA,Rudolph,46,36.40,5781,44.07,Left-hand bat,110.4,108.00,166.0,3.90,rls,
JP,Duminy,16,37.57,1821,43.32,Left-hand bat,145.5,42.50,72.9,3.49,rob,
VD,Philander,10,19.18,458,46.06,Right-hand bat,348.3,15.96,33.1,2.88,rfm,
DW,Steyn,57,14.69,1866,43.30,Right-hand bat,1986.5,23.50,41.5,3.39,rf,
M,Morkel,42,14.37,1258,49.12,Left-hand bat,1388.2,30.36,55.5,3.28,rf,
Imran,Tahir,10,11.14,121,64.46,Right-hand bat,321.3,40.19,74.1,3.25,rls,
AJ,Strauss,100,40.91,14385,48.91,Left-hand bat,-,-,-,-,lm,
AN,Cook,83,47.84,13655,48.00,Left-hand bat,1.0,-,-,1.00,-,
IJL,Trott,34,50.49,5626,47.56,Right-hand bat,96.0,113.00,192.0,3.53,rm,
IR,Bell,80,46.83,10782,51.26,Right-hand bat,18.0,76.00,108.0,4.22,rm,
JWA,Taylor,2,16.00,152,31.57,Right-hand bat,-,-,-,-,rls,
JM,Bairstow,4,37.40,327,57.18,Right-hand bat,-,-,-,-,rm,
MJ,Prior,58,42.61,4733,64.82,Right-hand bat,-,-,-,-,-,
SCJ,Broad,50,26.74,2450,64.40,Left-hand bat,1768.0,31.02,61.6,3.01,rfm,
GP,Swann,46,22.93,1353,79.67,Right-hand bat,1932.2,29.58,60.3,2.93,rob,
JM,Anderson,73,11.34,1829,37.83,Left-hand bat,2697.1,30.40,58.6,3.11,rfm,
ST,Finn,16,7.83,187,25.13,Right-hand bat,506.3,28.15,46.0,3.66,rfm,
