Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
M,Vijay,19,37.19,2395,48.14,Right-hand bat,1.0,-,-,3.00,rob,
S,Dhawan,4,54.20,284,95.42,Left-hand bat,-,-,-,-,rob,
CA,Pujara,16,67.63,2813,52.89,Right-hand bat,-,-,-,-,rls,
V,Kohli,21,45.31,2960,48.98,Right-hand bat,17.0,-,-,3.11,rm,
RG,Sharma,3,102.66,483,63.76,Right-hand bat,-,-,-,-,rob,
AM,Rahane,2,17.50,188,37.23,Right-hand bat,-,-,-,-,rm,
MS,Dhoni,80,39.11,7199,59.77,Right-hand bat,15.0,-,-,4.13,rm,
R,Ashwin,19,39.40,1248,63.14,Right-hand bat,1019.3,28.50,58.8,2.90,rob,
Z,Khan,89,11.98,2271,51.73,Right-hand bat,2995.5,32.56,59.9,3.26,lfm,
I,Sharma,52,9.45,1593,28.49,Right-hand bat,1695.3,37.85,68.2,3.32,rfm,
Mohammed,Shami,3,4.00,44,36.36,Right-hand bat,95.1,21.06,35.6,3.54,rf,
GC,Smith,113,49.43,15340,59.62,Left-hand bat,236.2,110.62,177.2,3.74,rob,
AN,Petersen,27,37.65,3410,50.79,Right-hand bat,19.0,62.00,114.0,3.26,rob,
HM,Amla,72,51.76,11362,52.39,Right-hand bat,9.0,-,-,4.11,-,
JH,Kallis,165,55.12,28587,46.08,Right-hand bat,3361.0,32.53,69.0,2.82,rfm,
AB,de Villiers,88,51.54,12338,54.73,Right-hand bat,34.0,52.00,102.0,3.05,rm,
JP,Duminy,20,33.07,1969,43.67,Left-hand bat,215.0,40.10,67.8,3.54,rob,
F,du Plessis,10,61.58,1775,41.63,Right-hand bat,12.0,-,-,5.66,rls,
VD,Philander,19,23.45,933,50.26,Right-hand bat,656.3,17.56,38.6,2.72,rfm,
DW,Steyn,68,13.80,2171,41.96,Right-hand bat,2403.0,23.07,42.2,3.27,rf,
M,Morkel,52,13.19,1349,49.88,Left-hand bat,1684.4,29.94,56.1,3.19,rf,
Imran,Tahir,13,11.25,141,63.82,Right-hand bat,437.1,43.08,72.8,3.54,rls,
