Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
AJ,Strauss,35,43.60,5484,50.89,Left-hand bat,-,-,-,-,lm,
AN,Cook,13,46.04,2290,44.23,Left-hand bat,-,-,-,-,-,
IR,Bell,22,43.40,3010,50.46,Right-hand bat,18.0,76.00,108.0,4.22,rm,
PD,Collingwood,19,44.25,3358,42.16,Right-hand bat,75.0,265.00,450.0,3.53,rm,
KP,Pietersen,22,50.42,3023,66.72,Right-hand bat,43.0,201.00,258.0,4.67,rob,
A,Flintoff,66,32.20,5105,64.34,Right-hand bat,2076.4,31.89,63.5,3.01,rfm,
CMW,Read,14,20.82,886,39.95,Right-hand bat,-,-,-,-,-,
SI,Mahmood,7,9.62,149,51.67,Right-hand bat,175.3,36.05,55.4,3.90,rfm,
SJ,Harmison,49,10.98,941,59.51,Right-hand bat,1786.3,30.36,57.3,3.17,rfm,
MS,Panesar,12,10.75,226,38.05,Left-hand bat,471.2,33.15,70.7,2.81,lo,
MJ,Hoggard,62,7.52,2002,22.17,Right-hand bat,2169.0,30.18,55.3,3.27,rfm,
JL,Langer,104,45.26,14122,54.17,Left-hand bat,1.0,-,-,3.00,rm,
ML,Hayden,88,52.98,12782,60.10,Left-hand bat,9.0,-,-,4.44,rm,
B,Lee,58,21.43,1952,55.99,Right-hand bat,2010.3,31.93,53.6,3.57,rf,
RT,Ponting,109,59.38,15818,58.93,Right-hand bat,87.5,46.20,105.4,2.62,rm,
MEK,Hussey,15,82.10,2929,53.26,Left-hand bat,5.0,-,-,4.60,rm,
MJ,Clarke,26,42.88,2653,56.57,Right-hand bat,43.2,16.00,32.5,2.95,lo,
A,Symonds,12,26.11,755,62.25,Right-hand bat,169.0,42.00,92.1,2.73,-,
AC,Gilchrist,89,48.54,6433,82.24,Left-hand bat,-,-,-,-,rob,
SK,Warne,144,17.03,5405,57.03,Right-hand bat,6755.3,25.35,57.4,2.65,rls,
SR,Clark,8,11.57,126,64.28,Right-hand bat,305.2,17.76,43.6,2.44,rfm,
GD,McGrath,123,7.36,1567,40.90,Right-hand bat,4824.4,21.68,51.9,2.50,rfm,
