Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
S,Matsikenyeri,4,28.00,358,54.74,Right-hand bat,42.3,186.00,255.0,4.37,rob,
BRM,Taylor,2,22.25,232,38.36,Right-hand bat,-,-,-,-,rob,
MA,Vermeulen,8,25.87,836,49.52,Right-hand bat,1.0,-,-,5.00,rob,
DD,Ebrahim,22,26.17,2611,40.09,Right-hand bat,-,-,-,-,rm,
T,Taibu,16,22.96,1673,39.80,Right-hand bat,8.0,27.00,48.0,3.37,rm,
A,Maregwede,2,18.50,136,54.41,Right-hand bat,-,-,-,-,-,
E,Chigumbura,2,6.50,55,47.27,Right-hand bat,33.0,76.00,99.0,4.60,rfm,
ML,Nkala,9,14.45,346,45.95,Right-hand bat,216.0,75.22,144.0,3.13,rm,
T,Panyangara,2,50.50,120,84.16,Right-hand bat,51.1,55.25,76.7,4.31,rfm,
T,Mupariwa,1,15.00,45,33.33,Right-hand bat,34.0,-,-,4.00,rfm,
DT,Hondo,7,10.66,194,32.98,Right-hand bat,160.4,45.58,80.3,3.40,rfm,
MS,Atapattu,73,40.88,14,12,Right-hand bat,8.0,24.00,48.0,3.00,rls,
ST,Jayasuriya,88,42.64,12,28,Left-hand bat,1064.4,33.43,80.8,2.48,lo,
KC,Sangakkara,38,47.00,5087,52.66,Left-hand bat,-,-,-,-,rob,
DPMD,Jayawardene,59,48.82,8030,52.29,Right-hand bat,70.2,53.50,105.5,3.04,rm,
TT,Samaraweera,18,61.81,2409,41.05,Right-hand bat,166.1,40.58,83.0,2.93,rob,
TM,Dilshan,17,33.83,1600,50.75,Right-hand bat,11.0,-,-,2.27,rob,
HAPW,Jayawardene,5,3.00,25,36.00,Right-hand bat,-,-,-,-,-,
WPUJC,Vaas,76,20.70,4366,42.21,Left-hand bat,2800.3,30.21,68.3,2.65,lfm,
MF,Maharoof,2,40.00,75,53.33,Right-hand bat,36.0,39.25,54.0,4.36,rfm,
DNT,Zoysa,28,8.50,620,43.87,Left-hand bat,675.0,32.29,66.3,2.91,lfm,
M,Muralitharan,90,12.87,1365,68.86,Right-hand bat,5120.4,22.76,58.2,2.34,rob,
