Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
JA,Burns,6,40.36,618,71.84,Right-hand bat,-,-,-,-,-,
DA,Warner,47,50.64,5659,76.07,Left-hand bat,55.0,63.50,82.5,4.61,rls,
SPD,Smith,37,54.61,6046,56.00,Right-hand bat,188.0,50.68,70.5,4.31,rls,
AC,Voges,11,76.83,1576,58.50,Right-hand bat,3.0,-,-,6.00,lo,
SE,Marsh,17,37.72,2247,48.68,Left-hand bat,-,-,-,-,lo,
MR,Marsh,11,23.75,693,54.83,Right-hand bat,167.1,33.70,59.0,3.42,rm,
KC,Brathwaite,25,33.76,3625,42.84,Right-hand bat,73.1,31.14,62.7,2.97,rob,
R,Chandrika,2,6.25,70,35.71,Right-hand bat,-,-,-,-,rob,
DM,Bravo,40,41.34,6098,46.78,Left-hand bat,1.0,-,-,2.00,rm,
MN,Samuels,62,34.27,7495,48.01,Right-hand bat,732.0,59.63,107.1,3.34,rob,
J,Blackwood,13,35.33,1334,55.62,Right-hand bat,38.3,78.50,115.5,4.07,rob,
D,Ramdin,72,25.47,5700,48.71,Right-hand bat,-,-,-,-,-,
JO,Holder,11,28.05,755,63.17,Right-hand bat,267.5,37.26,84.5,2.64,rmf,
KAJ,Roach,35,10.02,1408,32.74,Right-hand bat,1104.5,29.02,54.3,3.20,rfm,
JE,Taylor,44,13.14,1317,62.87,Right-hand bat,1263.5,33.83,59.2,3.42,rf,
JA,Warrican,2,29.00,47,61.70,Right-hand bat,73.0,31.88,48.6,3.93,lo,
ST,Gabriel,16,4.41,145,36.55,Right-hand bat,365.3,37.67,64.5,3.50,rf,
PM,Nevill,8,27.30,554,49.27,Right-hand bat,-,-,-,-,-,
PM,Siddle,59,14.04,2115,46.47,Right-hand bat,2071.5,30.06,61.5,2.93,rfm,
JL,Pattinson,14,30.09,826,40.07,Left-hand bat,448.0,26.35,48.0,3.29,rfm,
JR,Hazlewood,13,25.66,302,50.99,Left-hand bat,441.5,22.65,44.1,3.07,rfm,
NM,Lyon,50,15.37,1178,41.76,Right-hand bat,1877.5,33.78,64.3,3.14,rob,
