Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
Yasir,Hameed,15,42.50,1887,58.55,Right-hand bat,1.0,-,-,5.00,-,
Shahid,Afridi,17,32.80,1325,74.26,Right-hand bat,314.3,32.62,65.0,3.00,rls,
Younis,Khan,35,44.56,5017,51.52,Right-hand bat,40.0,82.00,120.0,4.10,-,
Inzamam-ul-Haq,,100,50.02,13891,53.65,Right-hand bat,1.3,-,-,5.33,lo,
Mohammad,Yousuf,59,47.46,8722,48.97,Right-hand bat,1.0,-,-,3.00,rob,
Asim,Kamal,9,43.28,1282,47.26,Left-hand bat,-,-,-,-,rob,
Abdul,Razzaq,35,28.45,3627,40.00,Right-hand bat,883.0,38.85,76.7,3.03,rfm,
Kamran,Akmal,13,19.77,738,58.94,Right-hand bat,-,-,-,-,-,
Mohammad,Sami,21,12.56,988,29.25,Right-hand bat,791.3,47.00,81.8,3.44,rf,
Arshad,Khan,9,5.16,168,18.45,Right-hand bat,423.0,30.00,79.3,2.26,rob,
Danish,Kaneria,26,5.82,247,40.08,Right-hand bat,1224.3,29.79,60.7,2.94,rls,
G,Gambhir,8,40.50,834,58.27,Left-hand bat,-,-,-,-,rls,
V,Sehwag,34,55.98,4239,72.63,Right-hand bat,93.3,116.00,187.0,3.72,rob,
R,Dravid,89,57.86,18306,42.04,Right-hand bat,20.0,39.00,120.0,1.95,rob,
SR,Tendulkar,123,57.25,,,Right-hand bat,536.0,48.83,86.9,3.37,-,
VVS,Laxman,64,43.05,7953,49.80,Right-hand bat,42.0,100.00,252.0,2.38,rob,
SC,Ganguly,82,40.90,10011,49.43,Left-hand bat,387.2,51.76,92.9,3.34,rm,
KD,Karthik,8,22.09,548,44.34,Right-hand bat,-,-,-,-,-,
IK,Pathan,13,19.64,707,38.89,Left-hand bat,477.0,33.08,63.6,3.12,lmf,
Harbhajan,Singh,45,13.79,1097,66.63,Right-hand bat,2064.5,28.17,62.2,2.71,rob,
L,Balaji,8,5.66,126,40.47,Right-hand bat,292.4,37.18,65.0,3.43,rmf,
A,Kumble,95,17.13,4298,38.27,Right-hand bat,5054.0,28.23,65.7,2.57,rls,
