Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
CH,Gayle,88,40.31,10297,58.33,Left-hand bat,1141.5,41.55,95.1,2.62,rob,
DM,Richards,3,20.83,165,75.75,Right-hand bat,-,-,-,-,rm,
N,Deonarine,8,30.83,922,40.13,Left-hand bat,83.5,61.50,125.7,2.93,rob,
S,Chanderpaul,126,49.28,20961,42.78,Left-hand bat,280.0,105.62,210.0,3.01,rls,
BP,Nash,15,37.04,2047,43.42,Left-hand bat,68.0,196.00,408.0,2.88,lm,
DJ,Bravo,37,32.46,4474,48.61,Right-hand bat,1027.2,39.39,74.2,3.18,rm,
D,Ramdin,42,22.80,3088,47.99,Right-hand bat,-,-,-,-,-,
S,Shillingford,3,11.80,156,37.82,Right-hand bat,163.0,57.77,108.6,3.19,rob,
SJ,Benn,15,15.30,599,58.76,Left-hand bat,709.1,40.92,85.1,2.88,lo,
KAJ,Roach,7,6.33,162,35.18,Right-hand bat,245.2,29.69,56.6,3.14,rfm,
BJ,Bess,1,11.00,12,91.66,Right-hand bat,13.0,92.00,78.0,7.07,rfm,
GC,Smith,86,50.49,11938,60.06,Left-hand bat,220.2,100.62,165.2,3.65,rob,
AN,Petersen,4,34.00,570,47.71,Right-hand bat,7.0,21.00,42.0,3.00,rob,
HM,Amla,46,45.10,6950,48.67,Right-hand bat,7.0,-,-,4.00,-,
PL,Harris,32,11.54,1222,34.94,Right-hand bat,1231.1,37.10,80.2,2.77,lo,
JH,Kallis,140,55.07,24990,44.52,Right-hand bat,2981.1,31.59,67.2,2.81,rfm,
AB,de Villiers,61,45.50,8032,52.68,Right-hand bat,33.0,49.50,99.0,3.00,rm,
AG,Prince,57,43.57,7674,43.71,Left-hand bat,16.0,47.00,96.0,2.93,rob,
MV,Boucher,134,30.96,10329,50.06,Right-hand bat,1.2,6.00,8.0,4.50,rm,
J,Botha,3,27.00,163,33.12,Right-hand bat,77.2,25.45,42.1,3.62,rob,
DW,Steyn,41,13.50,1259,42.89,Right-hand bat,1378.5,23.13,39.2,3.53,rf,
M,Morkel,26,13.21,879,42.09,Left-hand bat,809.1,30.77,52.7,3.49,rf,
