Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
KC,Brathwaite,51,36.54,7948,41.38,Right-hand bat,268.3,59.20,107.4,3.30,rob,
KOA,Powell,38,27.98,3884,51.15,Left-hand bat,1.0,-,-,0.00,-,
SD,Hope,24,30.25,3021,43.06,Right-hand bat,-,-,-,-,-,
SO,Hetmyer,8,23.25,545,68.25,Left-hand bat,-,-,-,-,-,
SW,Ambris,4,13.28,193,48.18,Right-hand bat,-,-,-,-,-,
RL,Chase,24,34.80,2984,47.82,Right-hand bat,530.5,48.13,83.8,3.44,rob,
SO,Dowrich,25,27.25,2426,44.92,Right-hand bat,-,-,-,-,-,
JO,Holder,35,30.47,2688,57.81,Right-hand bat,938.5,28.50,65.5,2.61,rmf,
D,Bishoo,34,16.30,1826,37.51,Left-hand bat,1292.3,37.77,70.5,3.21,rls,
JA,Warrican,5,40.00,149,53.69,Right-hand bat,157.0,46.92,72.4,3.88,lo,
ST,Gabriel,39,4.84,471,39.06,Right-hand bat,1020.3,30.20,53.2,3.40,rf,
KL,Rahul,31,37.71,3180,58.11,Right-hand bat,-,-,-,-,-,
PP,Shaw,2,118.50,252,94.04,Right-hand bat,-,-,-,-,rob,
CA,Pujara,64,49.54,10424,47.05,Right-hand bat,1.0,-,-,2.00,rls,
V,Kohli,73,54.57,10865,58.26,Right-hand bat,27.1,-,-,2.79,rm,
AM,Rahane,52,41.40,6424,50.91,Right-hand bat,-,-,-,-,rm,
RR,Pant,5,43.25,470,73.61,Left-hand bat,-,-,-,-,-,
RA,Jadeja,39,32.44,2176,64.10,Left-hand bat,1824.2,23.50,59.1,2.38,lo,
R,Ashwin,64,29.50,4214,55.31,Right-hand bat,2975.1,25.44,53.1,2.87,rob,
Kuldeep,Yadav,5,8.50,161,31.67,Left-hand bat,133.0,25.26,42.0,3.60,lc,
UT,Yadav,40,11.08,589,47.02,Right-hand bat,1072.5,32.85,55.0,3.58,rf,
SN,Thakur,1,-,12,33.33,Right-hand bat,1.4,-,-,5.40,rm,
