Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
AJ,Strauss,56,41.69,8696,48.42,Left-hand bat,-,-,-,-,lm,
AN,Cook,37,40.87,5816,46.38,Left-hand bat,1.0,-,-,1.00,-,
IR,Bell,46,40.59,5998,50.08,Right-hand bat,18.0,76.00,108.0,4.22,rm,
KP,Pietersen,46,50.45,6549,63.16,Right-hand bat,105.3,111.50,158.2,4.22,rob,
PD,Collingwood,42,41.07,6299,44.99,Right-hand bat,216.3,49.78,92.7,3.21,rm,
A,Flintoff,73,32.25,5911,61.66,Right-hand bat,2333.4,32.15,65.1,2.96,rfm,
MJ,Prior,13,39.66,1280,55.78,Right-hand bat,-,-,-,-,-,
SCJ,Broad,11,29.00,699,53.93,Left-hand bat,390.2,40.67,75.5,3.23,rfm,
RJ,Sidebottom,19,16.55,880,33.86,Left-hand bat,736.0,26.14,58.1,2.69,lfm,
SJ,Harmison,60,11.37,1251,56.35,Right-hand bat,2152.1,31.63,58.9,3.21,rfm,
MS,Panesar,36,5.33,583,30.18,Left-hand bat,1409.1,33.61,69.8,2.88,lo,
CH,Gayle,76,40.10,9136,57.05,Left-hand bat,1026.5,39.94,91.9,2.60,rob,
DS,Smith,25,23.88,2268,46.34,Left-hand bat,-,-,-,-,rob,
RR,Sarwan,75,40.12,11078,45.27,Right-hand bat,331.0,49.08,86.3,3.41,rls,
XM,Marshall,7,20.25,488,49.79,Right-hand bat,2.0,-,-,0.00,rob,
S,Chanderpaul,115,49.53,19060,43.14,Left-hand bat,280.0,105.62,210.0,3.01,rls,
BP,Nash,3,54.25,558,38.88,Left-hand bat,7.0,-,-,3.42,lm,
D,Ramdin,30,20.91,2145,45.82,Right-hand bat,-,-,-,-,-,
JE,Taylor,23,16.38,906,56.07,Right-hand bat,695.1,32.56,54.8,3.56,rf,
SJ,Benn,4,13.00,148,52.70,Left-hand bat,205.4,36.06,77.1,2.80,lo,
DBL,Powell,33,7.14,938,37.31,Right-hand bat,1094.3,45.81,81.0,3.39,rfm,
FH,Edwards,37,4.68,852,24.17,Right-hand bat,1043.5,38.86,58.5,3.98,rf,
