Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
MJ,Guptill,28,32.00,3786,43.95,Right-hand bat,50.2,43.40,60.4,4.31,rob,
BB,McCullum,70,35.63,6797,60.29,Right-hand bat,6.0,-,-,3.00,-,
KS,Williamson,18,32.71,2528,41.41,Right-hand bat,114.5,53.00,86.1,3.69,rob,
LRPL,Taylor,43,43.57,5669,57.64,Right-hand bat,15.0,21.50,45.0,2.86,rob,
DR,Flynn,22,28.22,2511,40.46,Left-hand bat,1.0,-,-,0.00,-,
CFK,van Wyk,9,21.31,694,49.13,Right-hand bat,-,-,-,-,-,
TD,Astle,1,19.00,136,27.94,Right-hand bat,31.0,97.00,186.0,3.12,rls,
DAJ,Bracewell,13,11.90,582,45.01,Right-hand bat,382.4,30.47,54.6,3.34,rfm,
TG,Southee,21,18.74,728,79.80,Right-hand bat,676.2,35.04,62.4,3.36,rmf,
JS,Patel,17,13.15,563,46.71,Right-hand bat,733.2,45.60,86.2,3.17,rob,
TA,Boult,8,18.33,163,67.48,Right-hand bat,232.0,29.11,53.5,3.26,lfm,
NT,Paranavitana,32,32.58,4274,41.92,Left-hand bat,17.0,86.00,102.0,5.05,rob,
TM,Dilshan,82,40.70,7659,65.89,Right-hand bat,447.1,41.18,81.3,3.03,rob,
KC,Sangakkara,113,55.89,18273,54.13,Left-hand bat,13.0,-,-,3.23,rob,
DPMD,Jayawardene,135,50.18,20608,51.63,Right-hand bat,92.1,49.50,92.1,3.22,rm,
AD,Mathews,28,41.47,3151,47.38,Right-hand bat,211.0,73.11,140.6,3.11,rm,
TT,Samaraweera,78,50.78,11405,47.19,Right-hand bat,221.1,45.93,88.4,3.11,rob,
HAPW,Jayawardene,50,30.76,3676,49.37,Right-hand bat,-,-,-,-,-,
S,Randiv,12,9.18,480,30.62,Right-hand bat,524.2,37.51,73.1,3.07,rob,
KMDN,Kulasekara,17,14.86,746,43.83,Right-hand bat,452.3,32.97,66.2,2.98,rfm,
HMRKB,Herath,42,14.57,1310,50.07,Left-hand bat,1864.5,29.67,64.3,2.76,lo,
RMS,Eranga,3,6.33,58,32.75,Right-hand bat,94.2,31.80,56.6,3.37,rfm,
