Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
GC,Smith,84,50.08,11483,60.19,Left-hand bat,220.2,100.62,165.2,3.65,rob,
AN,Petersen,2,43.50,356,48.87,Right-hand bat,2.0,2.00,12.0,1.00,rob,
HM,Amla,44,46.02,6723,48.60,Right-hand bat,7.0,-,-,4.00,-,
JH,Kallis,138,54.55,24534,44.47,Right-hand bat,2942.1,31.52,67.1,2.81,rfm,
PL,Harris,30,11.55,1192,34.89,Right-hand bat,1134.1,35.64,76.4,2.79,lo,
AB,de Villiers,59,43.35,7544,52.87,Right-hand bat,33.0,49.50,99.0,3.00,rm,
AG,Prince,55,43.00,7392,44.20,Left-hand bat,16.0,47.00,96.0,2.93,rob,
MV,Boucher,132,31.13,10237,50.18,Right-hand bat,1.2,6.00,8.0,4.50,rm,
DW,Steyn,39,13.23,1208,42.71,Right-hand bat,1325.5,23.05,38.9,3.54,rf,
M,Morkel,24,13.37,867,41.63,Left-hand bat,750.5,31.35,53.6,3.50,rf,
LL,Tsotsobe,1,-,18,16.66,Right-hand bat,21.0,38.00,126.0,1.80,lfm,
CH,Gayle,86,40.59,10171,58.27,Left-hand bat,1139.5,41.52,94.9,2.62,rob,
TM,Dowlin,5,33.30,726,45.86,Right-hand bat,-,-,-,-,rob,
BP,Nash,13,36.23,1842,41.31,Left-hand bat,55.0,178.00,330.0,3.23,lm,
S,Chanderpaul,124,48.38,20362,42.77,Left-hand bat,280.0,105.62,210.0,3.01,rls,
N,Deonarine,6,28.77,684,37.86,Left-hand bat,80.5,56.50,121.2,2.79,rob,
DJ,Bravo,35,32.17,4143,49.69,Right-hand bat,971.2,38.19,71.0,3.22,rm,
D,Ramdin,40,23.43,3008,48.30,Right-hand bat,-,-,-,-,-,
S,Shillingford,1,13.50,40,67.50,Right-hand bat,56.0,40.50,84.0,2.89,rob,
SJ,Benn,13,14.65,501,58.48,Left-hand bat,604.3,41.39,84.3,2.94,lo,
R,Rampaul,4,16.60,136,61.02,Left-hand bat,102.0,91.75,153.0,3.59,rfm,
NT,Pascal,1,6.00,27,44.44,Right-hand bat,17.0,-,-,3.47,rf,
