Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
SR,Watson,31,37.90,4026,50.84,Right-hand bat,523.3,28.29,57.1,2.97,rfm,
PJ,Hughes,14,37.28,1709,54.53,Left-hand bat,-,-,-,-,-,
SE,Marsh,3,56.80,681,41.70,Left-hand bat,-,-,-,-,lo,
RT,Ponting,155,52.72,21127,59.14,Right-hand bat,93.5,52.20,112.6,2.78,rm,
MJ,Clarke,73,46.87,9491,53.82,Right-hand bat,293.0,40.66,83.7,2.91,lo,
MEK,Hussey,63,52.18,10382,49.25,Left-hand bat,38.0,28.00,57.0,2.94,rm,
BJ,Haddin,36,36.36,3429,58.32,Right-hand bat,-,-,-,-,-,
MG,Johnson,46,20.49,2051,58.94,Left-hand bat,1732.3,30.73,55.2,3.33,lf,
RJ,Harris,8,9.22,159,52.20,Right-hand bat,244.4,21.37,41.9,3.05,rf,
PM,Siddle,24,17.33,908,51.54,Right-hand bat,825.4,32.05,62.7,3.06,rfm,
NM,Lyon,4,16.00,72,44.44,Right-hand bat,97.5,38.25,73.3,3.12,rob,
JA,Rudolph,36,35.51,4774,43.15,Left-hand bat,110.4,108.00,166.0,3.90,rls,
GC,Smith,92,50.29,12585,60.34,Left-hand bat,224.2,104.00,168.2,3.70,rob,
HM,Amla,52,47.20,7906,50.74,Right-hand bat,7.0,-,-,4.00,-,
JH,Kallis,146,57.17,26428,45.21,Right-hand bat,3062.1,32.14,68.0,2.83,rfm,
AB,de Villiers,67,47.01,8830,53.78,Right-hand bat,33.0,49.50,99.0,3.00,rm,
AG,Prince,63,42.84,8132,43.72,Left-hand bat,16.0,47.00,96.0,2.93,rob,
MV,Boucher,140,30.55,10603,50.13,Right-hand bat,1.2,6.00,8.0,4.50,rm,
VD,Philander,1,4.00,11,36.36,Right-hand bat,28.0,9.75,21.0,2.78,rfm,
DW,Steyn,47,13.97,1464,42.96,Right-hand bat,1610.5,22.96,39.6,3.47,rf,
M,Morkel,32,14.17,1072,44.96,Left-hand bat,1042.1,29.46,52.5,3.36,rf,
Imran,Tahir,1,5.00,5,100.00,Right-hand bat,10.0,-,-,3.50,rls,
