Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
MA,Atherton,109,38.60,19980,37.29,Right-hand bat,68.0,151.00,204.0,4.44,rls,
ME,Trescothick,10,36.64,1596,39.03,Left-hand bat,17.0,38.00,102.0,2.23,rm,
MP,Vaughan,10,27.43,1231,35.66,Right-hand bat,27.0,-,-,4.07,rob,
N,Hussain,60,34.97,8818,38.08,Right-hand bat,5.0,-,-,3.00,rls,
GP,Thorpe,67,40.83,9618,44.99,Left-hand bat,23.0,-,-,1.60,rm,
RJ,Sidebottom,1,4.00,23,17.39,Left-hand bat,20.0,-,-,3.20,lfm,
AJ,Stewart,109,39.38,14979,47.58,Right-hand bat,3.2,-,-,3.90,rm,
IJ,Ward,1,39.00,81,48.14,Left-hand bat,-,-,-,-,rm,
DG,Cork,32,18.26,1861,40.24,Right-hand bat,1130.1,28.24,55.5,3.04,rfm,
AR,Caddick,44,10.79,1978,32.20,Right-hand bat,1560.2,27.75,58.5,2.84,rfm,
D,Gough,50,12.29,1684,41.62,Right-hand bat,1715.3,26.59,50.2,3.17,rfm,
Saeed,Anwar,53,45.46,7097,55.09,Left-hand bat,8.0,-,-,2.87,lo,
Saleem,Elahi,9,19.37,756,41.00,Right-hand bat,-,-,-,-,rob,
Abdul,Razzaq,13,24.00,1387,32.87,Right-hand bat,353.5,42.36,96.5,2.63,rfm,
Inzamam-ul-Haq,,73,45.82,9674,51.63,Right-hand bat,1.3,-,-,5.33,lo,
Mohammad,Yousuf,31,41.60,4794,43.38,Right-hand bat,1.0,-,-,3.00,rob,
Younis,Khan,13,39.05,1444,51.38,Right-hand bat,33.0,115.00,198.0,3.48,-,
Azhar,Mahmood,20,30.32,1679,50.56,Right-hand bat,494.3,35.05,76.0,2.76,rfm,
Rashid,Latif,23,22.48,1667,41.81,Right-hand bat,2.0,-,-,5.00,rls,
Wasim,Akram,101,22.58,,,Left-hand bat,3696.3,23.30,53.9,2.59,lf,
Waqar,Younis,72,9.96,1769,44.48,Right-hand bat,2334.1,23.13,43.6,3.18,rf,
Shoaib,Akhtar,16,6.68,330,32.42,Right-hand bat,491.4,36.45,64.1,3.41,rf,
