Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
FDM,Karunaratne,3,22.00,193,56.99,Left-hand bat,-,-,-,-,rm,
TM,Dilshan,84,40.75,7969,65.45,Right-hand bat,468.1,42.02,82.6,3.05,rob,
KC,Sangakkara,115,55.80,18656,53.84,Left-hand bat,13.0,-,-,3.23,rob,
DPMD,Jayawardene,137,49.41,20739,51.46,Right-hand bat,92.1,49.50,92.1,3.22,rm,
TT,Samaraweera,80,49.54,11611,46.93,Right-hand bat,221.1,45.93,88.4,3.11,rob,
AD,Mathews,30,40.92,3459,47.32,Right-hand bat,247.0,69.45,134.7,3.09,rm,
HAPW,Jayawardene,52,30.64,3795,50.06,Right-hand bat,-,-,-,-,-,
KTGD,Prasad,11,19.84,425,60.70,Right-hand bat,292.2,56.59,79.7,4.25,rfm,
HMRKB,Herath,44,14.35,1375,50.10,Left-hand bat,1951.4,30.32,65.4,2.78,lo,
RMS,Eranga,5,6.80,95,35.78,Right-hand bat,157.2,38.00,62.9,3.62,rfm,
UWMBCA,Welegedara,20,8.30,391,48.84,Right-hand bat,606.1,40.48,67.3,3.60,lfm,
EJM,Cowan,12,34.10,1578,43.21,Left-hand bat,-,-,-,-,rls,
DA,Warner,14,44.68,1336,73.57,Left-hand bat,40.0,43.00,60.0,4.30,rls,
PJ,Hughes,19,34.82,2162,54.76,Left-hand bat,-,-,-,-,-,
SR,Watson,38,37.02,4947,50.15,Right-hand bat,651.0,30.06,63.0,2.86,rfm,
MJ,Clarke,88,52.74,12342,55.98,Right-hand bat,374.0,36.60,74.8,2.93,lo,
MEK,Hussey,78,51.52,12343,50.09,Left-hand bat,95.0,42.71,81.4,3.14,rm,
MS,Wade,8,36.27,796,50.12,Left-hand bat,1.0,-,-,0.00,rm,
MG,Johnson,49,22.77,2332,59.56,Left-hand bat,1842.4,30.63,54.7,3.35,lf,
PM,Siddle,36,14.90,1230,49.67,Right-hand bat,1299.2,28.50,56.4,3.02,rfm,
NM,Lyon,18,14.50,386,45.07,Right-hand bat,645.3,30.96,65.6,2.83,rob,
JM,Bird,1,0.00,11,0.00,Right-hand bat,22.0,15.25,33.0,2.77,rfm,
