Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
SM,Warnapura,9,46.71,1180,55.42,Left-hand bat,-,-,-,-,rob,
HAPW,Jayawardene,23,25.11,1491,43.79,Right-hand bat,-,-,-,-,-,
KC,Sangakkara,78,54.37,11725,55.65,Left-hand bat,1.0,-,-,4.00,rob,
DPMD,Jayawardene,100,52.36,15177,52.44,Right-hand bat,78.2,58.00,117.5,2.96,rm,
TT,Samaraweera,47,45.16,6368,43.96,Right-hand bat,215.1,48.50,92.2,3.15,rob,
TM,Dilshan,50,41.41,4738,61.18,Right-hand bat,117.2,29.45,64.0,2.76,rob,
CK,Kapugedera,7,34.18,716,52.51,Right-hand bat,-,-,-,-,rm,
WPUJC,Vaas,109,24.38,6996,43.92,Left-hand bat,3831.2,29.22,64.9,2.70,lfm,
M,Muralitharan,125,11.22,1677,68.93,Right-hand bat,6933.4,21.95,54.0,2.43,rob,
BAW,Mendis,4,8.33,38,65.78,Right-hand bat,206.1,18.36,37.4,2.93,rob,
CRD,Fernando,31,6.81,605,30.41,Right-hand bat,813.2,34.04,56.7,3.60,rfm,
Tamim,Iqbal,10,22.83,905,45.41,Left-hand bat,2.0,-,-,2.00,-,
Imrul,Kayes,4,10.25,202,40.59,Left-hand bat,1.0,-,-,7.00,-,
Junaid,Siddique,10,21.52,973,42.03,Left-hand bat,2.0,-,-,1.00,rob,
Raqibul,Hasan,3,14.66,244,36.06,Right-hand bat,2.0,-,-,2.50,rls,
Mohammad,Ashraful,48,23.87,4605,46.14,Right-hand bat,234.1,63.58,82.6,4.61,rob,
Mehrab,Hossain jnr,7,20.25,476,51.05,Left-hand bat,67.5,70.25,101.7,4.14,lo,
Shakib,Al Hasan,12,26.47,1116,49.82,Left-hand bat,389.2,31.80,66.7,2.85,lo,
Mushfiqur,Rahim,14,21.84,1317,41.45,Right-hand bat,-,-,-,-,-,
Mashrafe,Mortaza,35,12.63,1127,67.25,Right-hand bat,991.5,41.19,76.2,3.23,rfm,
Enamul,Haque jnr,13,5.00,235,17.02,Right-hand bat,491.3,42.82,84.2,3.04,lo,
Shahadat,Hossain,21,7.07,540,36.66,Right-hand bat,519.2,43.76,62.3,4.21,rmf,
