Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
Javed,Omar,3,41.40,470,44.04,Right-hand bat,1.0,-,-,12.00,rls,
Mehrab,Hossain,4,15.12,361,33.51,Right-hand bat,-,-,-,-,rm,
Habibul,Bashar,4,47.71,602,55.48,Right-hand bat,8.0,-,-,4.87,rob,
Aminul,Islam,4,36.00,791,36.40,Right-hand bat,4.0,-,-,4.25,rob,
Akram,Khan,4,20.12,423,38.06,Right-hand bat,-,-,-,-,rm,
Naimur,Rahman,4,13.75,268,41.04,Right-hand bat,120.4,41.44,80.4,3.09,rob,
Khaled,Mashud,3,21.75,289,30.10,Right-hand bat,-,-,-,-,-,
Enamul,Haque,2,14.66,114,38.59,Left-hand bat,65.0,60.00,130.0,2.76,lo,
Hasibul,Hossain,3,16.80,97,86.59,Right-hand bat,86.0,90.25,129.0,4.19,rfm,
Mohammad,Sharif,3,4.00,53,45.28,Right-hand bat,88.3,73.20,106.2,4.13,rmf,
Manjural,Islam,3,2.25,31,29.03,Left-hand bat,97.0,53.00,97.0,3.27,lfm,
Saeed,Anwar,55,45.52,7265,55.77,Left-hand bat,8.0,-,-,2.87,lo,
Taufeeq,Umar,1,104.00,163,63.80,Left-hand bat,-,-,-,-,rob,
Faisal,Iqbal,5,28.71,588,34.18,Right-hand bat,1.0,-,-,7.00,rob,
Inzamam-ul-Haq,,75,47.73,10176,52.07,Right-hand bat,1.3,-,-,5.33,lo,
Mohammad,Yousuf,33,42.98,5108,43.75,Right-hand bat,1.0,-,-,3.00,rob,
Abdul,Razzaq,15,28.04,1510,39.00,Right-hand bat,401.5,41.80,92.7,2.70,rfm,
Rashid,Latif,25,24.03,1839,43.12,Right-hand bat,2.0,-,-,5.00,rls,
Wasim,Akram,103,22.64,,,Left-hand bat,3768.3,23.60,54.6,2.59,lf,
Waqar,Younis,74,10.07,1785,45.15,Right-hand bat,2393.3,23.02,43.2,3.19,rf,
Shoaib,Malik,1,-,-,-,Right-hand bat,6.1,13.00,18.5,4.21,rob,
Danish,Kaneria,3,8.00,19,42.10,Right-hand bat,119.0,19.43,44.6,2.61,rls,
