Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
HH,Gibbs,25,33.61,3136,41.80,Right-hand bat,-,-,-,-,-,
G,Kirsten,70,42.25,11792,40.49,Left-hand bat,54.1,67.50,162.5,2.49,rob,
JH,Kallis,47,42.05,7575,37.20,Right-hand bat,960.5,29.22,72.0,2.43,rfm,
DJ,Cullinan,67,44.14,8613,49.71,Right-hand bat,20.0,35.50,60.0,3.55,rob,
ND,McKenzie,11,30.60,1149,39.94,Right-hand bat,-,-,-,-,rm,
MV,Boucher,39,31.53,2861,49.59,Right-hand bat,-,-,-,-,rm,
L,Klusener,39,36.95,2680,60.67,Left-hand bat,940.5,37.64,84.2,2.68,rfm,
N,Boje,13,27.68,1032,42.92,Left-hand bat,391.2,27.38,69.0,2.37,lo,
SM,Pollock,53,28.73,3554,49.32,Right-hand bat,1929.2,20.39,53.3,2.29,rfm,
AA,Donald,67,10.92,1652,35.71,Right-hand bat,2447.1,21.55,45.8,2.81,rf,
M,Ntini,13,8.28,131,44.27,Right-hand bat,383.3,26.89,59.0,2.73,rf,
WW,Hinds,16,31.71,1990,44.62,Left-hand bat,5.0,11.50,15.0,4.60,rm,
CH,Gayle,6,24.11,509,42.63,Left-hand bat,43.0,25.00,64.5,2.32,rob,
MN,Samuels,5,34.11,806,38.08,Right-hand bat,63.5,63.33,127.6,2.97,rob,
BC,Lara,77,47.61,10172,61.31,Left-hand bat,10.0,-,-,2.80,rls,
RR,Sarwan,10,31.18,1247,40.01,Right-hand bat,3.0,-,-,6.66,rls,
CL,Hooper,82,34.63,8672,50.32,Right-hand bat,1777.1,48.00,114.6,2.51,rob,
RD,Jacobs,28,26.28,2406,45.88,Left-hand bat,-,-,-,-,-,
NAM,McLean,19,12.26,738,49.86,Left-hand bat,549.5,42.56,74.9,3.40,rf,
D,Ramnarine,5,6.42,176,25.56,Left-hand bat,249.3,25.30,74.8,2.02,rls,
M,Dillon,13,8.13,473,39.53,Right-hand bat,440.4,33.44,61.4,3.26,rfm,
CA,Walsh,129,7.64,2039,44.97,Right-hand bat,4835.1,24.56,57.5,2.56,rf,
