Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
CH,Gayle,54,38.79,6437,55.44,Left-hand bat,594.1,37.31,86.9,2.57,rob,
DS,Smith,15,26.96,1580,46.07,Left-hand bat,-,-,-,-,rob,
RR,Sarwan,57,40.06,8682,43.83,Right-hand bat,257.1,41.85,77.1,3.25,rls,
BC,Lara,120,53.20,18181,60.28,Left-hand bat,10.0,-,-,2.80,rls,
S,Chanderpaul,90,46.41,14226,43.06,Left-hand bat,260.0,96.12,195.0,2.95,rls,
MN,Samuels,21,28.18,2108,44.11,Right-hand bat,191.0,125.00,229.2,3.27,rob,
DJ,Bravo,8,34.20,1137,45.11,Right-hand bat,262.4,38.86,71.6,3.25,rm,
D,Ramdin,4,32.00,488,45.90,Right-hand bat,-,-,-,-,-,
DBL,Powell,14,5.36,405,29.13,Right-hand bat,457.3,40.31,72.2,3.34,rfm,
FH,Edwards,19,4.00,367,25.06,Right-hand bat,564.1,44.68,67.7,3.95,rf,
CD,Collymore,18,8.75,423,33.09,Right-hand bat,602.0,30.55,62.2,2.94,rfm,
ML,Hayden,75,53.59,10663,61.31,Left-hand bat,9.0,-,-,4.44,rm,
MEK,Hussey,2,66.00,395,50.12,Left-hand bat,-,-,-,-,rm,
RT,Ponting,96,56.46,13046,58.86,Right-hand bat,85.5,44.80,103.0,2.60,rm,
MJ,Clarke,20,36.96,1951,54.94,Right-hand bat,22.2,8.50,16.7,3.04,lo,
BJ,Hodge,1,60.00,108,55.55,Right-hand bat,-,-,-,-,rob,
A,Symonds,3,10.80,127,42.51,Right-hand bat,39.0,111.00,234.0,2.84,-,
AC,Gilchrist,76,51.89,5781,82.58,Left-hand bat,-,-,-,-,rob,
SK,Warne,131,16.92,5007,56.46,Right-hand bat,6103.3,25.00,57.3,2.61,rls,
B,Lee,45,20.50,1437,57.06,Right-hand bat,1508.4,32.20,52.6,3.67,rf,
SCG,MacGill,35,9.41,614,47.55,Right-hand bat,1516.0,27.47,52.2,3.15,rls,
GD,McGrath,115,7.48,1435,42.78,Right-hand bat,4484.3,21.14,50.6,2.50,rfm,
