Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
ADR,Campbell,56,26.93,6309,41.41,Left-hand bat,11.0,-,-,2.54,rob,
DD,Ebrahim,8,25.33,1024,37.10,Right-hand bat,-,-,-,-,rm,
H,Masakadza,3,56.20,745,37.71,Right-hand bat,1.0,-,-,3.00,rm,
SV,Carlisle,20,25.90,2159,35.98,Right-hand bat,-,-,-,-,rm,
A,Flower,54,55.51,9734,44.48,Left-hand bat,0.1,-,-,0.00,rob,
GW,Flower,54,30.47,8414,34.40,Right-hand bat,355.5,98.20,213.5,2.75,lo,
GJ,Whittall,45,30.10,5344,41.13,Right-hand bat,745.0,39.64,89.4,2.66,rm,
HH,Streak,44,19.83,3323,35.81,Right-hand bat,1626.4,25.85,59.8,2.59,rfm,
PA,Strang,24,27.06,1918,43.74,Right-hand bat,953.2,36.02,81.7,2.64,rls,
TJ,Friend,3,16.50,188,35.10,Right-hand bat,106.4,41.44,71.1,3.49,rfm,
RW,Price,6,2.33,154,9.09,Right-hand bat,279.4,51.62,104.8,2.95,lo,
HH,Gibbs,30,37.95,4117,43.33,Right-hand bat,-,-,-,-,-,
G,Kirsten,75,42.33,12428,41.21,Left-hand bat,56.1,70.50,168.5,2.51,rob,
JH,Kallis,52,46.38,8831,37.82,Right-hand bat,1114.3,27.53,68.9,2.39,rfm,
ND,McKenzie,16,37.47,2237,38.53,Right-hand bat,-,-,-,-,rm,
HH,Dippenaar,9,23.25,647,43.12,Right-hand bat,-,-,-,-,rob,
L,Klusener,44,34.22,2904,58.91,Left-hand bat,1075.5,36.69,84.9,2.59,rfm,
SM,Pollock,58,31.63,4244,48.44,Right-hand bat,2154.5,20.55,54.5,2.26,rfm,
MV,Boucher,44,27.94,2975,48.84,Right-hand bat,-,-,-,-,rm,
CW,Henderson,2,0.00,6,0.00,Right-hand bat,164.0,32.09,89.4,2.15,lo,
M,Ntini,17,6.44,142,40.84,Right-hand bat,481.3,32.28,68.7,2.81,rf,
A,Nel,2,-,-,-,Right-hand bat,54.5,28.00,54.8,3.06,rfm,
