Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
CH,Gayle,99,42.01,11574,59.90,Left-hand bat,1149.5,42.00,95.8,2.62,rob,
KOA,Powell,17,30.32,1853,50.72,Left-hand bat,-,-,-,-,-,
DM,Bravo,25,42.65,3796,46.07,Left-hand bat,-,-,-,-,rm,
MN,Samuels,48,36.74,5882,48.72,Right-hand bat,530.3,52.14,93.6,3.34,rob,
S,Chanderpaul,150,51.71,25454,43.06,Left-hand bat,290.0,98.11,193.3,3.04,rls,
N,Deonarine,15,27.68,1481,41.12,Left-hand bat,205.5,27.42,58.8,2.79,rob,
D,Ramdin,53,26.53,4205,48.58,Right-hand bat,-,-,-,-,-,
DJG,Sammy,35,21.23,1729,68.76,Right-hand bat,955.4,35.66,74.4,2.87,rm,
S,Shillingford,12,8.93,379,35.35,Right-hand bat,602.5,31.27,61.3,3.06,rob,
TL,Best,22,13.53,614,57.32,Right-hand bat,535.1,39.22,65.5,3.59,rf,
ST,Gabriel,4,3.50,53,26.41,Right-hand bat,75.1,23.18,41.0,3.39,rf,
M,Vijay,18,38.20,2259,49.04,Right-hand bat,-,-,-,-,rob,
S,Dhawan,3,81.00,236,102.96,Left-hand bat,-,-,-,-,rob,
CA,Pujara,15,65.50,2445,53.57,Right-hand bat,-,-,-,-,rls,
SR,Tendulkar,200,53.78,,,Right-hand bat,706.4,54.17,92.1,3.52,-,
V,Kohli,20,41.16,2586,47.75,Right-hand bat,11.0,-,-,3.18,rm,
RG,Sharma,2,288.00,428,67.28,Right-hand bat,-,-,-,-,rob,
MS,Dhoni,79,39.39,7083,60.07,Right-hand bat,13.0,-,-,4.46,rm,
R,Ashwin,18,40.52,1223,62.95,Right-hand bat,977.3,27.47,56.3,2.92,rob,
B,Kumar,6,19.20,221,43.43,Right-hand bat,104.0,37.88,69.3,3.27,rm,
PP,Ojha,24,8.90,492,18.08,Left-hand bat,1272.1,30.26,67.5,2.68,lo,
Mohammed,Shami,2,6.00,36,33.33,Right-hand bat,49.1,16.54,26.8,3.70,rf,
