Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
AN,Cook,152,46.35,25515,47.05,Left-hand bat,3.0,7.00,18.0,2.33,-,
MD,Stoneman,8,27.07,770,45.71,Left-hand bat,-,-,-,-,rob,
JM,Vince,12,22.70,931,48.76,Right-hand bat,4.0,-,-,3.25,rm,
JE,Root,65,53.28,10223,55.76,Right-hand bat,271.2,48.05,95.7,3.01,rob,
DJ,Malan,10,33.64,1386,41.26,Left-hand bat,22.0,-,-,2.77,rls,
JM,Bairstow,50,39.12,5667,55.23,Right-hand bat,-,-,-,-,rm,
MM,Ali,49,32.89,4710,52.37,Left-hand bat,1472.2,40.24,66.4,3.63,rob,
TK,Curran,2,33.00,120,55.00,Right-hand bat,66.0,100.00,198.0,3.03,rfm,
SCJ,Broad,114,20.67,4479,65.99,Left-hand bat,3922.1,29.33,58.9,2.98,rfm,
MS,Crane,1,3.00,11,54.54,Right-hand bat,48.0,193.00,288.0,4.02,rls,
JM,Anderson,134,9.98,2785,40.50,Left-hand bat,4933.2,27.40,56.5,2.90,rfm,
CT,Bancroft,5,25.57,449,39.86,Right-hand bat,-,-,-,-,-,
DA,Warner,71,48.77,8224,74.73,Left-hand bat,57.0,67.25,85.5,4.71,rls,
UT,Khawaja,29,45.80,3964,51.99,Left-hand bat,1.0,-,-,1.00,rm,
SPD,Smith,61,63.75,10861,55.76,Right-hand bat,216.1,54.35,76.2,4.27,rls,
SE,Marsh,28,40.87,4272,44.96,Left-hand bat,-,-,-,-,lo,
MR,Marsh,24,29.23,1848,53.78,Right-hand bat,348.1,42.03,72.0,3.50,rm,
TD,Paine,9,39.91,1010,47.42,Right-hand bat,-,-,-,-,rm,
MA,Starc,40,23.14,1614,68.83,Left-hand bat,1388.2,27.73,49.0,3.39,lf,
PJ,Cummins,10,27.60,601,45.92,Right-hand bat,381.1,25.00,51.9,2.88,rf,
JR,Hazlewood,36,11.91,672,40.77,Left-hand bat,1283.4,25.77,55.4,2.79,rfm,
NM,Lyon,74,11.61,1610,44.72,Right-hand bat,2988.1,31.64,61.8,3.07,rob,
