Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
MJ,Guptill,26,33.85,3691,44.02,Right-hand bat,50.2,43.40,60.4,4.31,rob,
BB,McCullum,68,35.83,6609,60.19,Right-hand bat,6.0,-,-,3.00,-,
KS,Williamson,16,31.57,2144,41.23,Right-hand bat,110.5,51.62,83.1,3.72,rob,
LRPL,Taylor,41,42.60,5228,57.86,Right-hand bat,15.0,21.50,45.0,2.86,rob,
DR,Flynn,20,27.81,2163,41.14,Left-hand bat,-,-,-,-,-,
JEC,Franklin,29,22.28,2044,38.16,Left-hand bat,770.3,33.81,57.7,3.51,lm,
CFK,van Wyk,7,23.07,599,50.08,Right-hand bat,-,-,-,-,-,
DAJ,Bracewell,11,12.50,516,43.60,Right-hand bat,335.1,28.02,50.2,3.34,rfm,
TG,Southee,19,18.78,639,82.31,Right-hand bat,616.2,39.84,69.7,3.42,rmf,
JS,Patel,15,12.55,483,46.79,Right-hand bat,667.2,46.42,85.1,3.26,rob,
TA,Boult,6,27.66,126,65.87,Right-hand bat,172.5,36.52,61.0,3.59,lfm,
G,Gambhir,50,44.35,7224,52.18,Left-hand bat,-,-,-,-,rls,
V,Sehwag,98,50.64,10108,82.17,Right-hand bat,620.5,47.32,93.1,3.04,rob,
CA,Pujara,5,40.37,634,50.94,Right-hand bat,-,-,-,-,rls,
SR,Tendulkar,190,55.08,,,Right-hand bat,696.4,54.46,92.8,3.51,-,
V,Kohli,10,41.35,1412,49.78,Right-hand bat,11.0,-,-,3.18,rm,
SK,Raina,17,28.44,1441,53.29,Left-hand bat,153.3,40.92,70.8,3.46,rob,
MS,Dhoni,69,38.45,6153,60.00,Right-hand bat,13.0,-,-,4.46,rm,
R,Ashwin,8,39.22,482,73.23,Right-hand bat,427.2,26.63,52.3,3.05,rob,
Z,Khan,85,12.18,2182,51.37,Right-hand bat,2846.5,32.06,58.6,3.27,lfm,
PP,Ojha,16,14.80,374,19.78,Left-hand bat,865.2,31.82,69.2,2.75,lo,
UT,Yadav,8,6.00,108,33.33,Right-hand bat,217.3,34.14,46.6,4.39,rf,
