Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
SB,Bangar,8,39.00,921,33.87,Right-hand bat,98.0,54.60,117.6,2.78,rmf,
V,Sehwag,10,53.30,1040,66.63,Right-hand bat,32.0,108.00,192.0,3.37,rob,
R,Dravid,65,55.45,13350,40.71,Right-hand bat,20.0,39.00,120.0,1.95,rob,
SR,Tendulkar,101,57.80,,,Right-hand bat,374.0,43.96,83.1,3.17,-,
SC,Ganguly,63,42.82,8374,48.07,Left-hand bat,341.2,49.69,89.0,3.34,rm,
VVS,Laxman,40,41.25,4793,50.78,Right-hand bat,42.0,100.00,252.0,2.38,rob,
PA,Patel,3,47.00,122,38.52,Left-hand bat,-,-,-,-,-,
Harbhajan,Singh,29,12.65,589,68.76,Right-hand bat,1298.2,27.44,61.3,2.68,rob,
A,Kumble,74,17.26,3598,37.90,Right-hand bat,3861.3,27.88,68.1,2.45,rls,
Z,Khan,21,9.90,446,48.87,Right-hand bat,682.2,38.62,70.5,3.28,lfm,
J,Srinath,65,13.27,1913,47.20,Right-hand bat,2479.2,30.48,63.8,2.86,rfm,
CH,Gayle,24,34.64,2776,48.66,Left-hand bat,100.2,29.25,75.2,2.33,rob,
WW,Hinds,25,30.54,2949,45.57,Left-hand bat,34.3,26.75,51.7,3.10,rm,
RR,Sarwan,25,36.80,3865,38.08,Right-hand bat,29.0,31.66,58.0,3.27,rls,
M,Dillon,28,7.40,1051,34.53,Right-hand bat,1061.3,30.59,61.2,2.99,rfm,
S,Chanderpaul,59,44.44,9220,40.01,Left-hand bat,237.0,101.28,203.1,2.99,rls,
CL,Hooper,100,36.52,11292,50.14,Right-hand bat,2251.0,49.41,121.6,2.43,rob,
RO,Hinds,3,27.80,266,52.25,Left-hand bat,31.0,-,-,3.54,lo,
RD,Jacobs,43,26.92,3701,45.82,Left-hand bat,-,-,-,-,-,
MV,Nagamootoo,5,26.42,352,52.55,Left-hand bat,249.0,53.08,124.5,2.55,rls,
PT,Collins,14,5.57,344,34.01,Right-hand bat,558.2,41.82,81.7,3.07,lfm,
CE,Cuffy,14,4.46,248,23.38,Right-hand bat,519.0,33.82,79.8,2.54,rf,
