Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
JL,Langer,89,46.20,12377,53.75,Left-hand bat,1.0,-,-,3.00,rm,
ML,Hayden,68,52.90,9280,62.14,Left-hand bat,9.0,-,-,4.44,rm,
RT,Ponting,89,56.00,11926,58.70,Right-hand bat,79.5,53.75,119.7,2.69,rm,
DR,Martyn,57,50.81,7773,51.64,Right-hand bat,58.0,84.00,174.0,2.89,rm,
MJ,Clarke,13,42.83,1333,57.83,Right-hand bat,18.2,7.62,13.7,3.32,lo,
SM,Katich,17,44.16,2164,51.01,Left-hand bat,97.5,32.36,53.3,3.63,lc,
AC,Gilchrist,69,54.73,5380,83.42,Left-hand bat,-,-,-,-,rob,
SK,Warne,124,16.33,4571,55.74,Right-hand bat,5766.4,25.40,58.7,2.59,rls,
B,Lee,38,18.87,1071,56.39,Right-hand bat,1260.1,31.29,52.5,3.57,rf,
JN,Gillespie,67,15.90,3124,30.53,Right-hand bat,2276.2,25.91,55.0,2.82,rf,
GD,McGrath,110,7.51,1370,42.77,Right-hand bat,4286.4,21.01,50.6,2.49,rfm,
ME,Trescothick,62,45.07,8827,54.63,Left-hand bat,50.0,155.00,300.0,3.10,rm,
AJ,Strauss,15,52.38,2711,50.23,Left-hand bat,-,-,-,-,lm,
MP,Vaughan,58,44.14,8143,51.50,Right-hand bat,151.0,86.00,151.0,3.41,rob,
IR,Bell,4,103.66,432,71.99,Right-hand bat,1.0,-,-,8.00,rm,
KP,Pietersen,1,121.00,168,72.02,Right-hand bat,-,-,-,-,rob,
A,Flintoff,48,31.57,3373,66.46,Right-hand bat,1392.4,33.65,67.9,2.97,rfm,
GO,Jones,16,30.50,1023,59.62,Right-hand bat,-,-,-,-,-,
AF,Giles,46,20.25,2475,45.81,Right-hand bat,1724.0,37.59,81.4,2.76,lo,
MJ,Hoggard,41,8.56,1234,22.20,Right-hand bat,1439.0,29.68,53.9,3.30,rfm,
SJ,Harmison,31,10.64,534,55.80,Right-hand bat,1141.0,26.97,53.0,3.04,rfm,
SP,Jones,15,13.25,317,50.15,Left-hand bat,396.1,31.93,54.0,3.54,rfm,
