Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
A,Chopra,8,28.13,1190,35.46,Right-hand bat,-,-,-,-,-,
V,Sehwag,22,54.19,2667,73.15,Right-hand bat,79.3,96.33,159.0,3.63,rob,
R,Dravid,77,56.28,15619,42.16,Right-hand bat,20.0,39.00,120.0,1.95,rob,
SR,Tendulkar,113,57.73,,,Right-hand bat,473.0,45.82,83.4,3.29,-,
VVS,Laxman,52,46.22,7069,49.69,Right-hand bat,42.0,100.00,252.0,2.38,rob,
Yuvraj,Singh,3,52.00,320,65.00,Left-hand bat,10.0,33.00,60.0,3.30,lo,
PA,Patel,15,29.60,965,46.01,Left-hand bat,-,-,-,-,-,
AB,Agarkar,21,14.00,837,50.17,Right-hand bat,682.3,44.34,78.7,3.37,rf,
IK,Pathan,4,21.00,111,56.75,Left-hand bat,165.0,40.30,76.1,3.17,lmf,
L,Balaji,4,1.33,30,13.33,Right-hand bat,134.0,63.50,134.0,2.84,rmf,
A,Kumble,83,16.63,3760,37.60,Right-hand bat,4425.0,28.39,67.7,2.51,rls,
Imran,Farhat,10,34.61,1276,48.82,Left-hand bat,6.5,31.00,41.0,4.53,rls,
Taufeeq,Umar,21,44.11,3470,45.76,Left-hand bat,11.0,-,-,3.27,rob,
Yasir,Hameed,9,52.71,1244,59.32,Right-hand bat,-,-,-,-,-,
Inzamam-ul-Haq,,93,50.18,12916,53.22,Right-hand bat,1.3,-,-,5.33,lo,
Mohammad,Yousuf,50,50.36,7640,48.12,Right-hand bat,1.0,-,-,3.00,rob,
Asim,Kamal,3,52.75,458,46.06,Left-hand bat,-,-,-,-,rob,
Kamran,Akmal,5,18.00,224,64.28,Right-hand bat,-,-,-,-,-,
Mohammad,Sami,14,10.18,367,30.51,Right-hand bat,507.0,45.13,80.0,3.38,rf,
Shoaib,Akhtar,31,7.91,708,37.99,Right-hand bat,921.3,24.69,45.3,3.26,rf,
Umar,Gul,5,4.50,125,21.60,Right-hand bat,182.0,24.56,43.6,3.37,rfm,
Danish,Kaneria,17,5.30,132,40.15,Right-hand bat,681.1,27.25,58.3,2.80,rls,
