Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
JL,Langer,78,44.68,10694,52.64,Left-hand bat,1.0,-,-,3.00,rm,
ML,Hayden,57,57.27,8232,63.31,Left-hand bat,9.0,-,-,4.44,rm,
SM,Katich,11,44.43,1413,50.31,Left-hand bat,97.5,32.36,53.3,3.63,lc,
DR,Martyn,46,46.96,5999,50.89,Right-hand bat,58.0,84.00,174.0,2.89,rm,
DS,Lehmann,22,47.38,2613,61.65,Left-hand bat,134.2,25.15,62.0,2.43,lo,
MJ,Clarke,2,70.66,428,49.53,Right-hand bat,1.0,-,-,4.00,lo,
AC,Gilchrist,58,52.38,4492,81.63,Left-hand bat,-,-,-,-,rob,
SK,Warne,114,16.06,4311,54.79,Right-hand bat,5350.5,25.59,59.7,2.56,rls,
JN,Gillespie,56,14.62,2357,31.01,Right-hand bat,1924.1,25.65,54.2,2.84,rf,
MS,Kasprowicz,24,10.41,681,44.34,Right-hand bat,790.5,32.95,65.9,3.00,rfm,
GD,McGrath,99,6.34,1174,38.92,Right-hand bat,3882.0,21.73,52.2,2.49,rfm,
Yuvraj,Singh,6,37.75,576,52.43,Left-hand bat,14.0,43.00,84.0,3.07,lo,
V,Sehwag,25,53.92,2963,72.79,Right-hand bat,87.3,109.33,175.0,3.74,rob,
IK,Pathan,7,25.42,446,39.91,Left-hand bat,259.0,43.11,86.3,2.99,lmf,
R,Dravid,80,57.36,16402,42.31,Right-hand bat,20.0,39.00,120.0,1.95,rob,
SC,Ganguly,75,41.47,9413,49.34,Left-hand bat,354.2,51.78,92.4,3.36,rm,
VVS,Laxman,55,45.27,7250,49.95,Right-hand bat,42.0,100.00,252.0,2.38,rob,
M,Kaif,5,25.62,619,33.11,Right-hand bat,3.0,-,-,1.33,rob,
PA,Patel,18,32.47,1358,45.43,Left-hand bat,-,-,-,-,-,
A,Kumble,86,16.52,3918,37.54,Right-hand bat,4568.2,27.95,66.0,2.53,rls,
Harbhajan,Singh,38,13.83,859,69.26,Right-hand bat,1754.5,28.26,63.0,2.69,rob,
Z,Khan,31,10.00,585,51.28,Right-hand bat,960.2,36.56,67.7,3.23,lfm,
