Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
AN,Cook,157,45.36,25886,46.96,Left-hand bat,3.0,7.00,18.0,2.33,-,
KK,Jennings,8,24.86,858,43.47,Left-hand bat,6.0,-,-,3.66,rmf,
JE,Root,70,52.18,10958,55.24,Right-hand bat,288.0,45.63,90.9,3.01,rob,
DJ,Malan,15,27.84,1762,41.08,Left-hand bat,26.0,-,-,2.69,rls,
JM,Bairstow,55,38.64,6204,55.43,Right-hand bat,-,-,-,-,rm,
BA,Stokes,43,34.28,4217,61.79,Left-hand bat,1021.0,32.97,58.9,3.35,rfm,
JC,Buttler,21,32.62,1670,56.64,Right-hand bat,-,-,-,-,-,
SM,Curran,2,35.66,174,61.49,Left-hand bat,37.1,19.28,31.8,3.63,lmf,
AU,Rashid,11,18.00,894,36.24,Right-hand bat,436.0,40.63,63.8,3.82,rls,
SCJ,Broad,119,19.78,4572,65.35,Left-hand bat,4081.4,28.95,58.4,2.97,rfm,
JM,Anderson,139,9.80,2827,40.21,Left-hand bat,5104.2,27.19,56.2,2.89,rfm,
M,Vijay,58,40.13,8434,46.63,Right-hand bat,55.0,167.00,330.0,3.03,rob,
S,Dhawan,31,42.98,3236,67.73,Left-hand bat,9.0,-,-,2.00,rob,
KL,Rahul,25,39.20,2674,57.18,Right-hand bat,-,-,-,-,-,
V,Kohli,67,54.28,9850,58.41,Right-hand bat,27.1,-,-,2.79,rm,
AM,Rahane,46,42.17,5560,52.33,Right-hand bat,-,-,-,-,rm,
KD,Karthik,25,26.25,2076,49.32,Right-hand bat,-,-,-,-,-,
HH,Pandya,8,35.08,545,77.24,Right-hand bat,102.0,46.71,87.4,3.20,rmf,
R,Ashwin,59,29.94,3969,55.07,Right-hand bat,2819.1,25.17,52.3,2.88,rob,
Mohammed,Shami,31,13.79,524,76.33,Right-hand bat,970.4,29.04,51.5,3.38,rf,
I,Sharma,83,8.39,2064,28.87,Right-hand bat,2642.0,35.05,64.9,3.23,rfm,
UT,Yadav,38,11.00,552,45.83,Right-hand bat,1020.0,34.66,57.7,3.60,rf,
