Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
CD,Cumming,1,40.50,244,33.19,Right-hand bat,-,-,-,-,-,
SP,Fleming,90,39.02,12938,44.04,Left-hand bat,-,-,-,-,-,
HJH,Marshall,3,92.33,599,46.24,Right-hand bat,1.0,-,-,4.00,rm,
L,Vincent,16,28.03,1883,41.68,Right-hand bat,-,-,-,-,rm,
NJ,Astle,67,37.74,8151,49.08,Right-hand bat,789.5,47.13,128.0,2.20,rm,
CD,McMillan,54,38.70,5636,54.93,Right-hand bat,417.0,44.89,89.3,3.01,rm,
BB,McCullum,11,36.70,1095,56.98,Right-hand bat,-,-,-,-,-,
DL,Vettori,60,20.94,3096,49.38,Left-hand bat,2537.1,34.80,78.4,2.66,lo,
JEC,Franklin,7,9.85,249,27.71,Left-hand bat,186.0,28.90,50.7,3.41,lm,
IE,O'Brien,1,2.50,20,25.00,Right-hand bat,19.0,100.00,114.0,5.26,rfm,
CS,Martin,19,1.81,172,16.86,Right-hand bat,609.0,34.40,57.0,3.61,rfm,
JL,Langer,86,46.40,12131,53.54,Left-hand bat,1.0,-,-,3.00,rm,
ML,Hayden,65,53.97,8987,62.45,Left-hand bat,9.0,-,-,4.44,rm,
RT,Ponting,86,55.78,11619,58.09,Right-hand bat,75.5,51.25,113.7,2.70,rm,
DR,Martyn,54,49.92,7207,51.94,Right-hand bat,58.0,84.00,174.0,2.89,rm,
JN,Gillespie,64,16.12,2908,31.05,Right-hand bat,2196.2,25.34,54.0,2.81,rf,
MJ,Clarke,10,45.64,1102,57.98,Right-hand bat,15.2,7.57,13.1,3.45,lo,
SM,Katich,14,44.76,1840,51.08,Left-hand bat,97.5,32.36,53.3,3.63,lc,
AC,Gilchrist,66,53.54,5139,82.31,Left-hand bat,-,-,-,-,rob,
SK,Warne,121,16.12,4488,54.96,Right-hand bat,5662.1,25.57,59.2,2.58,rls,
MS,Kasprowicz,31,10.11,792,44.69,Right-hand bat,997.2,30.96,62.3,2.98,rfm,
GD,McGrath,107,7.22,1330,41.80,Right-hand bat,4181.1,21.39,51.4,2.49,rfm,
