Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
AJ,Strauss,72,44.10,11172,50.13,Left-hand bat,-,-,-,-,lm,
AN,Cook,55,44.34,8657,48.14,Left-hand bat,1.0,-,-,1.00,-,
IJL,Trott,8,53.42,1537,48.66,Right-hand bat,19.0,86.00,114.0,4.52,rm,
KP,Pietersen,61,49.05,8139,62.68,Right-hand bat,139.3,141.50,209.2,4.05,rob,
IR,Bell,56,41.96,7442,50.18,Right-hand bat,18.0,76.00,108.0,4.22,rm,
EJG,Morgan,1,44.00,80,55.00,Left-hand bat,-,-,-,-,rm,
MJ,Prior,30,39.22,2470,63.52,Right-hand bat,-,-,-,-,-,
TT,Bresnan,5,41.66,342,36.54,Right-hand bat,164.2,35.14,70.4,2.99,rmf,
GP,Swann,19,30.78,675,86.66,Right-hand bat,883.1,30.84,62.3,2.96,rob,
JM,Anderson,47,14.14,1314,36.60,Left-hand bat,1631.4,34.73,60.8,3.42,rfm,
ST,Finn,3,-,15,20.00,Right-hand bat,100.0,28.00,46.1,3.64,rfm,
Tamim,Iqbal,18,39.26,2236,59.70,Left-hand bat,4.0,-,-,2.50,-,
Imrul,Kayes,12,17.00,921,44.29,Left-hand bat,1.0,-,-,7.00,-,
Junaid,Siddique,17,28.33,2250,41.55,Left-hand bat,3.0,-,-,3.66,rob,
Jahurul,Islam,2,27.25,260,41.92,Right-hand bat,-,-,-,-,rob,
Mohammad,Ashraful,54,22.58,4899,46.56,Right-hand bat,265.1,59.40,79.5,4.48,rob,
Shakib,Al Hasan,20,32.44,2087,55.96,Left-hand bat,809.4,32.70,69.4,2.82,lo,
Mushfiqur,Rahim,22,27.90,2534,44.04,Right-hand bat,-,-,-,-,-,
Mahmudullah,,8,38.85,961,56.60,Right-hand bat,215.5,34.90,58.8,3.55,rob,
Shahadat,Hossain,28,10.00,860,45.34,Right-hand bat,701.2,44.73,64.7,4.14,rmf,
Rubel,Hossain,8,4.77,173,24.85,Right-hand bat,213.0,83.08,106.5,4.68,rf,
Robiul,Islam,1,-,17,52.94,Right-hand bat,23.0,-,-,5.17,rfm,
