Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
KL,Rahul,13,38.42,1429,56.47,Right-hand bat,-,-,-,-,-,
M,Vijay,48,40.67,7064,46.64,Right-hand bat,51.0,147.00,306.0,2.88,rob,
CA,Pujara,44,50.64,6884,49.28,Right-hand bat,1.0,-,-,2.00,rls,
V,Kohli,54,51.75,7954,55.95,Right-hand bat,25.0,-,-,2.80,rm,
AM,Rahane,33,47.64,4454,53.48,Right-hand bat,-,-,-,-,rm,
WP,Saha,21,32.26,1843,45.52,Right-hand bat,-,-,-,-,-,
R,Ashwin,45,34.90,3342,55.35,Right-hand bat,2181.2,25.04,51.5,2.91,rob,
RA,Jadeja,26,28.87,1411,65.48,Left-hand bat,1245.1,24.10,63.8,2.26,lo,
Tamim,Iqbal,47,38.98,6228,55.71,Left-hand bat,5.0,-,-,4.00,-,
Soumya,Sarkar,5,31.77,441,64.85,Left-hand bat,34.4,129.00,208.0,3.72,rmf,
Mominul,Haque,21,49.29,3070,54.59,Left-hand bat,54.1,192.00,325.0,3.54,lo,
Mahmudullah,,32,31.05,3487,51.64,Right-hand bat,502.3,44.46,77.3,3.45,rob,
Shakib,Al Hasan,47,40.95,5350,62.00,Left-hand bat,1798.0,32.68,64.5,3.03,lo,
Mushfiqur,Rahim,52,34.51,6562,46.81,Right-hand bat,-,-,-,-,-,
Sabbir,Rahman,5,30.87,459,53.81,Right-hand bat,11.0,-,-,3.00,rls,
Mehidy,Hasan Miraz,5,9.40,251,37.45,Right-hand bat,232.0,30.48,55.6,3.28,rob,
Taijul,Islam,12,11.37,413,44.06,Left-hand bat,497.4,34.06,64.9,3.14,lo,
Taskin,Ahmed,3,9.66,141,41.13,Left-hand bat,94.0,91.20,112.8,4.85,rf,
Kamrul,Islam Rabbi,5,7.33,232,18.96,Right-hand bat,93.0,56.85,79.7,4.27,rmf,
B,Kumar,17,22.63,931,46.18,Right-hand bat,433.3,29.69,60.4,2.94,rm,
UT,Yadav,27,8.75,402,43.53,Right-hand bat,746.5,38.94,63.1,3.70,rf,
I,Sharma,74,8.73,1921,28.63,Right-hand bat,2384.3,36.47,66.5,3.28,rfm,
