Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
SR,Watson,14,33.04,1519,50.03,Right-hand bat,237.4,34.45,64.8,3.18,rfm,
SM,Katich,46,44.48,6553,50.23,Left-hand bat,153.1,31.11,51.0,3.65,lc,
RT,Ponting,139,55.46,19325,59.41,Right-hand bat,89.5,48.40,107.8,2.69,rm,
MEK,Hussey,45,52.23,7426,47.83,Left-hand bat,30.0,51.50,90.0,3.43,rm,
MJ,Clarke,55,49.50,7251,53.24,Right-hand bat,256.4,39.73,81.0,2.94,lo,
MJ,North,10,43.31,1458,47.53,Left-hand bat,126.3,60.66,126.5,2.87,rob,
BJ,Haddin,22,42.54,2425,57.89,Right-hand bat,-,-,-,-,-,
MG,Johnson,29,28.43,1386,61.54,Left-hand bat,1157.5,28.70,53.0,3.24,lf,
NM,Hauritz,10,19.70,391,50.38,Right-hand bat,394.2,32.45,67.6,2.88,rob,
CH,Gayle,85,40.61,10034,58.28,Left-hand bat,1138.5,42.08,96.2,2.62,rob,
TM,Dowlin,4,41.00,695,47.19,Right-hand bat,-,-,-,-,rob,
RR,Sarwan,83,41.73,12249,47.01,Right-hand bat,337.0,50.56,87.9,3.45,rls,
N,Deonarine,5,29.57,545,37.98,Left-hand bat,80.5,56.50,121.2,2.79,rob,
BP,Nash,12,39.31,1823,40.97,Left-hand bat,55.0,178.00,330.0,3.23,lm,
DJ,Bravo,34,32.40,4065,49.42,Right-hand bat,950.4,38.14,70.4,3.25,rm,
D,Ramdin,39,23.26,2934,48.36,Right-hand bat,-,-,-,-,-,
SJ,Benn,12,13.94,441,56.91,Left-hand bat,532.4,45.31,91.3,2.97,lo,
R,Rampaul,3,16.25,107,60.74,Left-hand bat,77.0,72.50,115.5,3.76,rfm,
KAJ,Roach,5,6.57,129,35.65,Right-hand bat,180.4,29.30,54.2,3.24,rfm,
GC,Tonge,1,25.00,26,96.15,Right-hand bat,28.0,113.00,168.0,4.03,rfm,
CJ,McKay,1,10.00,15,66.66,Right-hand bat,28.0,101.00,168.0,3.60,rfm,
DE,Bollinger,3,2.00,23,8.69,Left-hand bat,127.2,25.93,50.9,3.05,lfm,
